  QueueTimes | ServiceTimes | SojournTimes
       0.086 |        0.037 |        0.123
       0.054 |        0.028 |        0.082
       0.071 |        0.034 |        0.105
       0.071 |        0.042 |        0.114
       0.054 |        0.033 |        0.088
       0.041 |        0.038 |        0.079
       0.054 |        0.028 |        0.082
       0.100 |        0.029 |        0.129
       0.054 |        0.042 |        0.097
       0.054 |        0.031 |        0.084
       0.053 |        0.028 |        0.081
       0.054 |        0.028 |        0.082
       0.053 |        0.138 |        0.191
       0.054 |        0.038 |        0.092
       0.053 |        0.028 |        0.081
       0.054 |        0.034 |        0.088
       0.071 |        0.045 |        0.116
       0.054 |        0.045 |        0.100
       0.054 |        0.113 |        0.167
       0.054 |        0.129 |        0.183
       0.055 |        0.043 |        0.098
       0.101 |        0.030 |        0.131
       0.054 |        0.049 |        0.103
       0.054 |        0.035 |        0.088
       0.071 |        0.035 |        0.106
       0.055 |        0.028 |        0.083
       0.054 |        0.028 |        0.082
       0.053 |        0.036 |        0.089
       0.054 |        0.053 |        0.107
       0.054 |        0.027 |        0.081
       0.054 |        0.033 |        0.087
       0.002 |        0.028 |        0.031
       0.054 |        0.027 |        0.082
       0.053 |        0.050 |        0.104
       0.053 |        0.028 |        0.082
       0.054 |        0.028 |        0.081
       0.053 |        0.035 |        0.088
       0.053 |        0.048 |        0.101
       0.054 |        0.037 |        0.091
       0.069 |        0.123 |        0.192
       0.058 |        0.031 |        0.089
       0.054 |        0.049 |        0.102
       0.054 |        0.039 |        0.093
       0.071 |        0.033 |        0.103
       0.055 |        0.029 |        0.084
       0.054 |        0.034 |        0.087
       0.053 |        0.044 |        0.097
       0.080 |        0.048 |        0.127
       0.071 |        0.123 |        0.194
       0.071 |        0.037 |        0.108
       0.055 |        0.044 |        0.099
       0.054 |        0.048 |        0.102
       0.053 |        0.045 |        0.099
       0.054 |        0.034 |        0.088
       0.054 |        0.029 |        0.083
       0.054 |        0.040 |        0.094
       0.116 |        0.029 |        0.145
       0.054 |        0.028 |        0.081
       0.059 |        0.054 |        0.113
       0.054 |        0.040 |        0.094
       0.054 |        0.124 |        0.178
       0.106 |        0.031 |        0.137
       0.054 |        0.037 |        0.092
       0.070 |        0.034 |        0.104
       0.091 |        0.031 |        0.122
       0.054 |        0.047 |        0.101
       0.054 |        0.048 |        0.101
       0.053 |        0.028 |        0.082
       0.070 |        0.038 |        0.108
       0.073 |        0.056 |        0.129
       0.054 |        0.039 |        0.094
       0.054 |        0.031 |        0.085
       0.054 |        0.029 |        0.083
       0.053 |        0.028 |        0.082
       0.053 |        0.052 |        0.105
       0.055 |        0.031 |        0.086
       0.013 |        0.029 |        0.042
       0.054 |        0.027 |        0.081
       0.091 |        0.029 |        0.120
       0.072 |        0.034 |        0.106
       0.033 |        0.028 |        0.061
       0.055 |        0.037 |        0.092
       0.054 |        0.053 |        0.107
       0.064 |        0.046 |        0.110
       0.071 |        0.036 |        0.106
       0.055 |        0.031 |        0.086
       0.054 |        0.113 |        0.167
       0.054 |        0.039 |        0.093
       0.053 |        0.048 |        0.101
       0.070 |        0.054 |        0.124
       0.083 |        0.031 |        0.114
       0.055 |        0.043 |        0.098
       0.054 |        0.029 |        0.083
       0.054 |        0.045 |        0.098
       0.054 |        0.032 |        0.085
       0.017 |        0.131 |        0.148
       0.054 |        0.051 |        0.105
       0.053 |        0.028 |        0.081
       0.066 |        0.028 |        0.094
       0.071 |        0.037 |        0.108
       0.054 |        0.048 |        0.102
       0.054 |        0.031 |        0.085
       0.071 |        0.051 |        0.121
       0.054 |        0.046 |        0.100
       0.070 |        0.047 |        0.117
       0.055 |        0.036 |        0.090
       0.054 |        0.030 |        0.084
       0.054 |        0.034 |        0.087
       0.054 |        0.047 |        0.101
       0.071 |        0.040 |        0.111
       0.106 |        0.030 |        0.137
       0.151 |        0.119 |        0.270
       0.187 |        0.028 |        0.215
       0.055 |        0.045 |        0.099
       0.055 |        0.029 |        0.084
       0.054 |        0.044 |        0.097
       0.010 |        0.029 |        0.039
       0.054 |        0.030 |        0.085
       0.085 |        0.027 |        0.112
       0.054 |        0.037 |        0.092
       0.054 |        0.031 |        0.085
       0.053 |        0.041 |        0.095
       0.071 |        0.034 |        0.105
       0.006 |        0.103 |        0.110
       0.071 |        0.053 |        0.124
       0.054 |        0.043 |        0.097
       0.054 |        0.050 |        0.104
       0.054 |        0.034 |        0.088
       0.088 |        0.031 |        0.119
       0.054 |        0.048 |        0.102
       0.054 |        0.035 |        0.088
       0.008 |        0.029 |        0.036
       0.054 |        0.030 |        0.084
       0.105 |        0.027 |        0.132
       0.070 |        0.054 |        0.125
       0.133 |        0.046 |        0.179
       0.054 |        0.031 |        0.085
       0.053 |        0.131 |        0.185
       0.071 |        0.037 |        0.108
       0.054 |        0.029 |        0.083
       0.070 |        0.036 |        0.107
       0.070 |        0.120 |        0.190
       0.054 |        0.031 |        0.085
       0.054 |        0.040 |        0.094
       0.054 |        0.038 |        0.092
       0.053 |        0.049 |        0.103
       0.070 |        0.033 |        0.103
       0.054 |        0.046 |        0.101
       0.071 |        0.052 |        0.122
       0.055 |        0.036 |        0.090
       0.050 |        0.035 |        0.085
       0.054 |        0.030 |        0.084
       0.054 |        0.040 |        0.094
       0.054 |        0.043 |        0.096
       0.053 |        0.035 |        0.088
       0.104 |        0.029 |        0.132
       0.055 |        0.046 |        0.101
       0.053 |        0.035 |        0.089
       0.053 |        0.042 |        0.095
       0.054 |        0.031 |        0.085
       0.071 |        0.099 |        0.170
       0.071 |        0.041 |        0.111
       0.007 |        0.031 |        0.037
       0.055 |        0.044 |        0.099
       0.054 |        0.032 |        0.086
       0.054 |        0.032 |        0.085
       0.032 |        0.049 |        0.081
       0.071 |        0.041 |        0.112
       0.055 |        0.052 |        0.106
       0.054 |        0.033 |        0.087
       0.054 |        0.031 |        0.085
       0.055 |        0.043 |        0.098
       0.084 |        0.046 |        0.130
       0.054 |        0.046 |        0.100
       0.006 |        0.040 |        0.046
       0.071 |        0.036 |        0.107
       0.030 |        0.030 |        0.060
       0.055 |        0.050 |        0.105
       0.054 |        0.028 |        0.082
       0.054 |        0.051 |        0.104
       0.054 |        0.042 |        0.095
       0.053 |        0.117 |        0.170
       0.095 |        0.030 |        0.125
       0.054 |        0.037 |        0.091
       0.054 |        0.029 |        0.083
       0.053 |        0.033 |        0.086
       0.054 |        0.029 |        0.083
       0.054 |        0.044 |        0.097
       0.053 |        0.030 |        0.083
       0.053 |        0.046 |        0.099
       0.122 |        0.028 |        0.150
       0.054 |        0.044 |        0.098
       0.047 |        0.040 |        0.087
       0.055 |        0.029 |        0.084
       0.071 |        0.117 |        0.188
       0.056 |        0.049 |        0.105
       0.091 |        0.030 |        0.121
       0.071 |        0.042 |        0.112
       0.054 |        0.032 |        0.086
       0.060 |        0.055 |        0.115
       0.054 |        0.051 |        0.105
       0.054 |        0.043 |        0.097
       0.003 |        0.030 |        0.033
       0.071 |        0.055 |        0.126
       0.060 |        0.033 |        0.093
       0.054 |        0.029 |        0.084
       0.054 |        0.038 |        0.092
       0.053 |        0.042 |        0.096
       0.071 |        0.036 |        0.107
       0.055 |        0.050 |        0.105
       0.054 |        0.038 |        0.092
       0.055 |        0.042 |        0.097
       0.053 |        0.029 |        0.082
       0.089 |        0.034 |        0.123
       0.065 |        0.041 |        0.106
       0.054 |        0.028 |        0.083
       0.101 |        0.028 |        0.129
       0.071 |        0.045 |        0.116
       0.055 |        0.041 |        0.096
       0.054 |        0.030 |        0.084
       0.054 |        0.032 |        0.086
       0.038 |        0.116 |        0.154
       0.054 |        0.030 |        0.084
       0.054 |        0.027 |        0.082
       0.053 |        0.030 |        0.083
       0.054 |        0.028 |        0.083
       0.072 |        0.056 |        0.128
       0.082 |        0.033 |        0.115
       0.105 |        0.045 |        0.150
       0.055 |        0.030 |        0.085
       0.030 |        0.042 |        0.071
       0.054 |        0.030 |        0.084
       0.054 |        0.035 |        0.089
       0.053 |        0.028 |        0.081
       0.053 |        0.039 |        0.093
       0.002 |        0.054 |        0.056
       0.054 |        0.118 |        0.172
       0.054 |        0.029 |        0.083
       0.053 |        0.027 |        0.080
       0.053 |        0.050 |        0.103
       0.078 |        0.029 |        0.107
       0.054 |        0.095 |        0.149
       0.071 |        0.038 |        0.109
       0.054 |        0.031 |        0.085
       0.054 |        0.030 |        0.084
       0.054 |        0.047 |        0.101
       0.054 |        0.041 |        0.095
       0.102 |        0.044 |        0.146
       0.054 |        0.035 |        0.089
       0.093 |        0.033 |        0.126
       0.054 |        0.028 |        0.082
       0.071 |        0.034 |        0.104
       0.054 |        0.042 |        0.097
       0.054 |        0.052 |        0.106
       0.031 |        0.033 |        0.064
       0.054 |        0.041 |        0.096
       0.053 |        0.040 |        0.093
       0.054 |        0.031 |        0.085
       0.053 |        0.049 |        0.102
       0.071 |        0.051 |        0.121
       0.054 |        0.050 |        0.104
       0.054 |        0.044 |        0.098
       0.065 |        0.028 |        0.093
       0.073 |        0.029 |        0.101
       0.012 |        0.048 |        0.059
       0.055 |        0.039 |        0.094
       0.070 |        0.051 |        0.121
       0.013 |        0.045 |        0.058
       0.055 |        0.031 |        0.086
       0.053 |        0.032 |        0.085
       0.037 |        0.027 |        0.064
       0.054 |        0.048 |        0.101
       0.054 |        0.047 |        0.101
       0.054 |        0.129 |        0.183
       0.054 |        0.032 |        0.086
       0.053 |        0.027 |        0.081
       0.053 |        0.027 |        0.080
       0.053 |        0.053 |        0.106
       0.070 |        0.042 |        0.112
       0.054 |        0.052 |        0.107
       0.054 |        0.037 |        0.091
       0.053 |        0.042 |        0.095
       0.053 |        0.030 |        0.084
       0.054 |        0.031 |        0.085
       0.054 |        0.122 |        0.176
       0.091 |        0.028 |        0.119
       0.071 |        0.127 |        0.198
       0.055 |        0.038 |        0.093
       0.009 |        0.040 |        0.049
       0.055 |        0.030 |        0.085
       0.054 |        0.052 |        0.106
       0.053 |        0.032 |        0.086
       0.053 |        0.027 |        0.081
       0.054 |        0.043 |        0.097
       0.071 |        0.052 |        0.123
       0.143 |        0.034 |        0.177
       0.055 |        0.036 |        0.091
       0.054 |        0.034 |        0.088
       0.046 |        0.114 |        0.160
       0.071 |        0.041 |        0.112
       0.055 |        0.128 |        0.183
       0.038 |        0.040 |        0.078
       0.055 |        0.036 |        0.091
       0.054 |        0.030 |        0.084
       0.053 |        0.037 |        0.091
       0.071 |        0.037 |        0.107
       0.055 |        0.030 |        0.086
       0.054 |        0.028 |        0.083
       0.070 |        0.047 |        0.117
       0.055 |        0.042 |        0.097
       0.055 |        0.044 |        0.099
       0.044 |        0.041 |        0.084
       0.089 |        0.033 |        0.121
       0.054 |        0.031 |        0.085
       0.054 |        0.049 |        0.103
       0.054 |        0.031 |        0.085
       0.053 |        0.029 |        0.082
       0.054 |        0.136 |        0.190
       0.038 |        0.040 |        0.078
       0.070 |        0.048 |        0.118
       0.099 |        0.033 |        0.132
       0.055 |        0.047 |        0.102
       0.054 |        0.030 |        0.084
       0.070 |        0.039 |        0.109
       0.055 |        0.048 |        0.104
       0.054 |        0.111 |        0.164
       0.118 |        0.033 |        0.151
       0.055 |        0.047 |        0.102
       0.075 |        0.029 |        0.104
       0.054 |        0.109 |        0.163
       0.054 |        0.040 |        0.095
       0.054 |        0.041 |        0.095
       0.071 |        0.045 |        0.115
       0.054 |        0.048 |        0.103
       0.071 |        0.036 |        0.107
       0.054 |        0.046 |        0.100
       0.054 |        0.038 |        0.093
       0.054 |        0.035 |        0.089
       0.068 |        0.052 |        0.120
       0.071 |        0.048 |        0.119
       0.054 |        0.045 |        0.099
       0.053 |        0.033 |        0.087
       0.054 |        0.049 |        0.103
       0.054 |        0.032 |        0.086
       0.071 |        0.051 |        0.121
       0.055 |        0.036 |        0.091
       0.055 |        0.035 |        0.089
       0.054 |        0.030 |        0.084
       0.053 |        0.028 |        0.081
       0.070 |        0.039 |        0.109
       0.054 |        0.031 |        0.086
       0.054 |        0.049 |        0.104
       0.081 |        0.032 |        0.112
       0.054 |        0.029 |        0.083
       0.054 |        0.030 |        0.084
       0.054 |        0.047 |        0.100
       0.072 |        0.047 |        0.119
       0.054 |        0.031 |        0.085
       0.054 |        0.028 |        0.081
       0.071 |        0.036 |        0.107
       0.119 |        0.047 |        0.167
       0.094 |        0.046 |        0.140
       0.055 |        0.037 |        0.092
       0.064 |        0.035 |        0.099
       0.064 |        0.031 |        0.095
       0.054 |        0.122 |        0.176
       0.062 |        0.042 |        0.104
       0.054 |        0.101 |        0.155
       0.053 |        0.044 |        0.097
       0.054 |        0.047 |        0.101
       0.055 |        0.042 |        0.097
       0.113 |        0.049 |        0.162
       0.112 |        0.048 |        0.160
       0.054 |        0.038 |        0.091
       0.054 |        0.114 |        0.168
       0.075 |        0.047 |        0.122
       0.071 |        0.043 |        0.114
       0.085 |        0.031 |        0.116
       0.079 |        0.041 |        0.120
       0.056 |        0.036 |        0.092
       0.054 |        0.131 |        0.185
       0.054 |        0.044 |        0.097
       0.024 |        0.039 |        0.063
       0.068 |        0.029 |        0.096
       0.071 |        0.050 |        0.121
       0.054 |        0.124 |        0.179
       0.097 |        0.040 |        0.137
       0.071 |        0.042 |        0.113
       0.071 |        0.037 |        0.108
       0.055 |        0.032 |        0.087
       0.054 |        0.029 |        0.083
       0.053 |        0.052 |        0.105
       0.054 |        0.031 |        0.085
       0.054 |        0.028 |        0.081
       0.071 |        0.040 |        0.110
       0.054 |        0.037 |        0.092
       0.054 |        0.052 |        0.106
       0.029 |        0.034 |        0.063
       0.054 |        0.031 |        0.085
       0.092 |        0.112 |        0.204
       0.054 |        0.049 |        0.103
       0.071 |        0.120 |        0.191
       0.100 |        0.119 |        0.219
       0.218 |        0.047 |        0.265
       0.055 |        0.031 |        0.086
       0.054 |        0.028 |        0.082
       0.057 |        0.111 |        0.168
       0.054 |        0.027 |        0.081
       0.054 |        0.030 |        0.083
       0.053 |        0.052 |        0.105
       0.070 |        0.117 |        0.187
       0.056 |        0.047 |        0.103
       0.054 |        0.045 |        0.099
       0.005 |        0.033 |        0.038
       0.055 |        0.033 |        0.088
       0.055 |        0.037 |        0.091
       0.054 |        0.030 |        0.084
       0.053 |        0.117 |        0.170
       0.111 |        0.043 |        0.154
       0.054 |        0.032 |        0.086
       0.053 |        0.037 |        0.090
       0.055 |        0.035 |        0.089
       0.053 |        0.092 |        0.146
       0.054 |        0.028 |        0.082
       0.054 |        0.038 |        0.092
       0.053 |        0.031 |        0.085
       0.048 |        0.050 |        0.098
       0.089 |        0.027 |        0.117
       0.054 |        0.032 |        0.086
       0.055 |        0.028 |        0.082
       0.009 |        0.046 |        0.056
       0.054 |        0.031 |        0.085
       0.070 |        0.037 |        0.107
       0.110 |        0.092 |        0.202
       0.055 |        0.028 |        0.083
       0.054 |        0.031 |        0.085
       0.049 |        0.042 |        0.090
       0.054 |        0.140 |        0.194
       0.065 |        0.031 |        0.096
       0.055 |        0.028 |        0.083
       0.042 |        0.036 |        0.079
       0.054 |        0.131 |        0.185
       0.054 |        0.030 |        0.083
       0.017 |        0.100 |        0.117
       0.054 |        0.034 |        0.087
       0.053 |        0.030 |        0.084
       0.070 |        0.057 |        0.127
       0.071 |        0.036 |        0.108
       0.131 |        0.028 |        0.159
       0.071 |        0.034 |        0.105
       0.055 |        0.053 |        0.108
       0.054 |        0.105 |        0.159
       0.053 |        0.029 |        0.082
       0.075 |        0.030 |        0.104
       0.054 |        0.031 |        0.084
       0.070 |        0.051 |        0.121
       0.071 |        0.052 |        0.123
       0.054 |        0.031 |        0.085
       0.054 |        0.038 |        0.092
       0.054 |        0.051 |        0.105
       0.063 |        0.106 |        0.168
       0.054 |        0.029 |        0.083
       0.053 |        0.042 |        0.096
       0.053 |        0.033 |        0.086
       0.053 |        0.044 |        0.097
       0.054 |        0.039 |        0.093
       0.090 |        0.050 |        0.140
       0.054 |        0.035 |        0.089
       0.053 |        0.048 |        0.101
       0.053 |        0.044 |        0.097
       0.054 |        0.035 |        0.089
       0.053 |        0.027 |        0.081
       0.053 |        0.027 |        0.080
       0.053 |        0.033 |        0.086
       0.053 |        0.031 |        0.084
       0.053 |        0.027 |        0.081
       0.070 |        0.037 |        0.107
       0.071 |        0.036 |        0.107
       0.054 |        0.052 |        0.107
       0.054 |        0.039 |        0.093
       0.055 |        0.046 |        0.101
       0.054 |        0.041 |        0.096
       0.053 |        0.030 |        0.084
       0.053 |        0.108 |        0.162
       0.053 |        0.128 |        0.182
       0.053 |        0.029 |        0.083
       0.054 |        0.034 |        0.088
       0.054 |        0.031 |        0.084
       0.071 |        0.036 |        0.107
       0.054 |        0.028 |        0.082
       0.067 |        0.048 |        0.115
       0.054 |        0.052 |        0.107
       0.054 |        0.050 |        0.103
       0.053 |        0.042 |        0.095
       0.054 |        0.036 |        0.090
       0.054 |        0.045 |        0.099
       0.054 |        0.030 |        0.084
       0.053 |        0.027 |        0.081
       0.053 |        0.027 |        0.080
       0.053 |        0.028 |        0.082
       0.070 |        0.094 |        0.164
       0.054 |        0.034 |        0.088
       0.053 |        0.031 |        0.085
       0.072 |        0.033 |        0.105
       0.048 |        0.043 |        0.091
       0.055 |        0.032 |        0.087
       0.054 |        0.048 |        0.102
       0.072 |        1.323 |        1.394
       1.236 |        0.033 |        1.269
       1.087 |        0.034 |        1.121
       0.656 |        0.052 |        0.708
       0.281 |        0.028 |        0.309
       0.059 |        0.028 |        0.087
       0.054 |        0.034 |        0.088
       0.053 |        0.118 |        0.171
       0.163 |        0.111 |        0.274
       0.054 |        0.029 |        0.083
       0.071 |        0.038 |        0.109
       0.054 |        0.032 |        0.086
       0.054 |        0.032 |        0.086
       0.053 |        0.040 |        0.093
       0.053 |        0.037 |        0.091
       0.074 |        0.034 |        0.107
       0.054 |        0.035 |        0.089
       0.053 |        0.028 |        0.082
       0.053 |        0.112 |        0.165
       0.054 |        0.031 |        0.085
       0.053 |        0.031 |        0.084
       0.053 |        0.031 |        0.084
       0.054 |        0.031 |        0.085
       0.053 |        0.028 |        0.081
       0.054 |        0.030 |        0.083
       0.053 |        0.051 |        0.104
       0.054 |        0.038 |        0.092
       0.064 |        0.036 |        0.100
       0.062 |        0.032 |        0.095
       0.054 |        0.039 |        0.093
       0.069 |        0.030 |        0.098
       0.054 |        0.029 |        0.083
       0.054 |        0.036 |        0.090
       0.103 |        0.044 |        0.147
       0.071 |        0.037 |        0.108
       0.055 |        0.030 |        0.085
       0.053 |        0.039 |        0.093
       0.003 |        0.117 |        0.121
       0.063 |        0.034 |        0.096
       0.055 |        0.054 |        0.109
       0.054 |        0.031 |        0.085
       0.054 |        0.030 |        0.084
       0.070 |        0.042 |        0.112
       0.054 |        0.034 |        0.088
       0.054 |        0.028 |        0.082
       0.071 |        0.053 |        0.124
       0.072 |        0.033 |        0.104
       0.055 |        0.032 |        0.087
       0.054 |        0.045 |        0.099
       0.040 |        0.041 |        0.081
       0.054 |        0.031 |        0.084
       0.054 |        0.028 |        0.082
       0.083 |        0.048 |        0.131
       0.054 |        0.107 |        0.160
       0.155 |        0.045 |        0.200
       0.054 |        0.032 |        0.085
       0.053 |        0.034 |        0.087
       0.054 |        0.033 |        0.086
       0.054 |        0.028 |        0.082
       0.054 |        0.033 |        0.086
       0.070 |        0.042 |        0.111
       0.059 |        0.033 |        0.092
       0.027 |        0.036 |        0.063
       0.054 |        0.051 |        0.105
       0.054 |        0.044 |        0.097
       0.054 |        0.029 |        0.083
       0.053 |        0.031 |        0.085
       0.067 |        0.039 |        0.106
       0.053 |        0.028 |        0.082
       0.054 |        0.118 |        0.172
       0.054 |        0.029 |        0.083
       0.054 |        0.125 |        0.178
       0.025 |        0.038 |        0.062
       0.054 |        0.049 |        0.103
       0.053 |        0.031 |        0.085
       0.070 |        0.049 |        0.119
       0.112 |        0.042 |        0.154
       0.098 |        0.042 |        0.140
       0.071 |        0.052 |        0.123
       0.055 |        0.036 |        0.091
       0.054 |        0.037 |        0.091
       0.071 |        0.037 |        0.108
       0.015 |        0.052 |        0.067
       0.056 |        0.038 |        0.094
       0.074 |        0.038 |        0.112
       0.055 |        0.038 |        0.093
       0.091 |        0.057 |        0.148
       0.055 |        0.052 |        0.107
       0.055 |        0.038 |        0.093
       0.055 |        0.031 |        0.086
       0.006 |        0.029 |        0.035
       0.054 |        0.123 |        0.176
       0.146 |        0.035 |        0.181
       0.055 |        0.029 |        0.084
       0.053 |        0.028 |        0.081
       0.053 |        0.031 |        0.084
       0.104 |        0.112 |        0.215
       0.054 |        0.040 |        0.094
       0.053 |        0.107 |        0.160
       0.069 |        0.037 |        0.106
       0.070 |        0.038 |        0.108
       0.054 |        0.054 |        0.109
       0.020 |        0.047 |        0.068
       0.055 |        0.045 |        0.100
       0.054 |        0.033 |        0.086
       0.054 |        0.029 |        0.082
       0.053 |        0.030 |        0.083
       0.022 |        0.030 |        0.052
       0.054 |        0.121 |        0.175
       0.054 |        0.029 |        0.082
       0.070 |        0.047 |        0.117
       0.055 |        0.029 |        0.083
       0.071 |        0.034 |        0.105
       0.055 |        0.050 |        0.105
       0.054 |        0.033 |        0.087
       0.054 |        0.036 |        0.090
       0.053 |        0.035 |        0.089
       0.071 |        0.036 |        0.107
       0.054 |        0.030 |        0.085
       0.054 |        0.028 |        0.083
       0.053 |        0.055 |        0.108
       0.054 |        0.037 |        0.091
       0.054 |        0.031 |        0.084
       0.053 |        0.050 |        0.103
       0.054 |        0.035 |        0.089
       0.008 |        0.038 |        0.046
       0.071 |        0.046 |        0.117
       0.069 |        0.034 |        0.102
       0.055 |        0.049 |        0.104
       0.007 |        0.029 |        0.036
       0.071 |        0.057 |        0.128
       0.055 |        0.048 |        0.103
       0.058 |        0.047 |        0.105
       0.054 |        0.106 |        0.160
       0.053 |        0.036 |        0.089
       0.054 |        0.125 |        0.179
       0.015 |        0.050 |        0.065
       0.054 |        0.048 |        0.102
       0.072 |        0.055 |        0.127
       0.055 |        0.031 |        0.086
       0.052 |        0.029 |        0.080
       0.054 |        0.037 |        0.091
       0.083 |        0.039 |        0.121
       0.071 |        0.123 |        0.194
       0.172 |        0.037 |        0.209
       0.055 |        0.045 |        0.100
       0.054 |        0.103 |        0.157
       0.054 |        0.031 |        0.085
       0.054 |        0.029 |        0.082
       0.015 |        0.036 |        0.051
       0.054 |        0.124 |        0.178
       0.054 |        0.029 |        0.082
       0.054 |        0.030 |        0.084
       0.053 |        0.033 |        0.086
       0.053 |        0.044 |        0.097
       0.053 |        0.028 |        0.081
       0.009 |        0.031 |        0.040
       0.054 |        0.049 |        0.103
       0.071 |        0.037 |        0.107
       0.026 |        0.053 |        0.079
       0.055 |        0.036 |        0.091
       0.053 |        0.047 |        0.100
       0.054 |        0.049 |        0.103
       0.054 |        0.107 |        0.161
       0.071 |        0.053 |        0.124
       0.055 |        0.045 |        0.099
       0.115 |        0.034 |        0.149
       0.055 |        0.045 |        0.100
       0.054 |        0.031 |        0.085
       0.071 |        0.056 |        0.127
       0.055 |        0.032 |        0.086
       0.014 |        0.028 |        0.041
       0.071 |        0.045 |        0.116
       0.052 |        0.032 |        0.084
       0.055 |        0.028 |        0.083
       0.070 |        0.050 |        0.121
       0.139 |        0.034 |        0.173
       0.003 |        0.047 |        0.049
       0.072 |        0.040 |        0.112
       0.054 |        0.052 |        0.106
       0.054 |        0.029 |        0.083
       0.071 |        0.034 |        0.104
       0.088 |        0.031 |        0.119
       0.055 |        0.043 |        0.098
       0.069 |        0.034 |        0.104
       0.054 |        0.028 |        0.082
       0.053 |        0.032 |        0.085
       0.053 |        0.051 |        0.104
       0.054 |        0.110 |        0.164
       0.071 |        0.055 |        0.126
       0.094 |        0.038 |        0.132
       0.055 |        0.028 |        0.083
       0.097 |        0.027 |        0.124
       0.054 |        0.038 |        0.092
       0.054 |        0.029 |        0.083
       0.053 |        0.031 |        0.084
       0.053 |        0.133 |        0.187
       0.054 |        0.032 |        0.086
       0.012 |        0.040 |        0.052
       0.072 |        0.057 |        0.129
       0.112 |        0.035 |        0.146
       0.055 |        0.030 |        0.085
       0.053 |        0.045 |        0.098
       0.022 |        0.034 |        0.056
       0.064 |        0.030 |        0.094
       0.054 |        0.030 |        0.084
       0.024 |        0.040 |        0.064
       0.071 |        0.041 |        0.112
       0.054 |        0.032 |        0.087
       0.071 |        0.034 |        0.105
       0.106 |        0.047 |        0.152
       0.071 |        0.037 |        0.109
       0.054 |        0.119 |        0.173
       0.055 |        0.029 |        0.084
       0.033 |        0.049 |        0.082
       0.054 |        0.029 |        0.083
       0.012 |        0.043 |        0.056
       0.071 |        0.034 |        0.105
       0.071 |        0.037 |        0.108
       0.054 |        0.029 |        0.084
       0.106 |        0.030 |        0.136
       0.054 |        0.123 |        0.177
       0.072 |        0.053 |        0.124
       0.054 |        0.039 |        0.094
       0.039 |        0.051 |        0.091
       0.091 |        0.040 |        0.131
       0.011 |        0.036 |        0.046
       0.070 |        0.036 |        0.106
       0.055 |        0.032 |        0.087
       0.072 |        0.050 |        0.121
       0.055 |        0.037 |        0.092
       0.053 |        0.029 |        0.083
       0.053 |        0.030 |        0.083
       0.054 |        0.041 |        0.095
       0.054 |        0.050 |        0.104
       0.054 |        0.038 |        0.092
       0.071 |        0.055 |        0.127
       0.055 |        0.031 |        0.086
       0.083 |        0.037 |        0.120
       0.054 |        0.036 |        0.090
       0.054 |        0.049 |        0.102
       0.053 |        0.032 |        0.085
       0.054 |        0.032 |        0.086
       0.070 |        0.038 |        0.108
       0.054 |        0.047 |        0.101
       0.054 |        0.036 |        0.090
       0.054 |        0.028 |        0.082
       0.070 |        0.053 |        0.124
       0.055 |        0.050 |        0.105
       0.093 |        0.036 |        0.128
       0.054 |        0.040 |        0.094
       0.054 |        0.038 |        0.091
       0.070 |        0.041 |        0.111
       0.017 |        0.044 |        0.061
       0.055 |        0.034 |        0.089
       0.055 |        0.044 |        0.098
       0.054 |        0.032 |        0.085
       0.054 |        0.041 |        0.095
       0.113 |        0.030 |        0.143
       0.019 |        0.134 |        0.153
       0.071 |        0.034 |        0.104
       0.057 |        0.039 |        0.096
       0.055 |        0.035 |        0.090
       0.054 |        0.033 |        0.086
       0.054 |        0.048 |        0.102
       0.054 |        0.043 |        0.096
       0.054 |        0.041 |        0.095
       0.054 |        0.052 |        0.106
       0.053 |        0.031 |        0.084
       0.054 |        0.031 |        0.084
       0.054 |        0.042 |        0.097
       0.053 |        0.030 |        0.083
       0.071 |        0.039 |        0.110
       0.055 |        0.031 |        0.086
       0.054 |        0.030 |        0.084
       0.054 |        0.029 |        0.083
       0.053 |        0.029 |        0.083
       0.071 |        0.033 |        0.104
       0.054 |        0.110 |        0.165
       0.128 |        0.032 |        0.160
       0.054 |        0.032 |        0.086
       0.029 |        0.046 |        0.076
       0.079 |        0.046 |        0.126
       0.054 |        0.122 |        0.176
       0.054 |        0.032 |        0.086
       0.035 |        0.027 |        0.062
       0.054 |        0.029 |        0.083
       0.053 |        0.055 |        0.109
       0.054 |        0.037 |        0.091
       0.071 |        0.055 |        0.126
       0.033 |        0.042 |        0.074
       0.081 |        0.049 |        0.131
       0.055 |        0.107 |        0.162
       0.165 |        0.048 |        0.213
       0.084 |        0.033 |        0.117
       0.054 |        0.036 |        0.090
       0.055 |        0.033 |        0.088
       0.053 |        0.030 |        0.083
       0.054 |        0.101 |        0.155
       0.072 |        0.036 |        0.108
       0.123 |        0.029 |        0.152
       0.071 |        0.043 |        0.115
       0.071 |        0.040 |        0.111
       0.054 |        0.046 |        0.100
       0.054 |        0.031 |        0.085
       0.053 |        0.040 |        0.093
       0.054 |        0.032 |        0.086
       0.054 |        0.119 |        0.173
       0.054 |        0.031 |        0.085
       0.071 |        0.037 |        0.107
       0.055 |        0.030 |        0.085
       0.054 |        0.053 |        0.107
       0.053 |        0.107 |        0.160
       0.054 |        0.107 |        0.161
       0.074 |        0.037 |        0.111
