  QueueTimes | ServiceTimes | SojournTimes
       0.090 |        0.036 |        0.126
       0.055 |        0.050 |        0.105
       0.055 |        0.044 |        0.099
       0.057 |        0.038 |        0.095
       0.055 |        0.040 |        0.095
       0.056 |        0.040 |        0.096
       0.055 |        0.051 |        0.106
       0.055 |        0.040 |        0.096
       0.055 |        0.050 |        0.104
       0.055 |        0.048 |        0.103
       0.055 |        0.047 |        0.102
       0.056 |        0.036 |        0.091
       0.055 |        0.049 |        0.104
       0.055 |        0.037 |        0.092
       0.055 |        0.039 |        0.094
       0.092 |        0.036 |        0.128
       0.054 |        0.047 |        0.101
       0.055 |        0.035 |        0.090
       0.072 |        0.058 |        0.130
       0.072 |        0.048 |        0.120
       0.055 |        0.035 |        0.090
       0.094 |        0.062 |        0.156
       0.066 |        0.039 |        0.105
       0.056 |        0.039 |        0.095
       0.054 |        0.043 |        0.097
       0.054 |        0.047 |        0.101
       0.055 |        0.036 |        0.091
       0.055 |        0.039 |        0.094
       0.071 |        0.050 |        0.121
       0.055 |        0.045 |        0.100
       0.086 |        0.037 |        0.123
       0.056 |        0.047 |        0.103
       0.057 |        0.039 |        0.096
       0.071 |        0.042 |        0.113
       0.072 |        0.060 |        0.132
       0.071 |        0.173 |        0.243
       0.072 |        0.053 |        0.125
       0.057 |        0.042 |        0.099
       0.074 |        0.064 |        0.137
       0.072 |        0.052 |        0.124
       0.072 |        0.056 |        0.129
       0.074 |        0.046 |        0.120
       0.056 |        0.049 |        0.105
       0.057 |        0.042 |        0.099
       0.056 |        0.041 |        0.097
       0.056 |        0.036 |        0.092
       0.056 |        0.050 |        0.106
       0.055 |        0.049 |        0.104
       0.056 |        0.035 |        0.092
       0.055 |        0.047 |        0.102
       0.056 |        0.041 |        0.097
       0.056 |        0.039 |        0.095
       0.055 |        0.051 |        0.106
       0.055 |        0.055 |        0.110
       0.056 |        0.048 |        0.104
       0.056 |        0.038 |        0.094
       0.055 |        0.046 |        0.101
       0.055 |        0.037 |        0.091
       0.055 |        0.046 |        0.101
       0.055 |        0.038 |        0.093
       0.056 |        0.035 |        0.091
       0.055 |        0.048 |        0.103
       0.056 |        0.035 |        0.091
       0.055 |        0.032 |        0.087
       0.056 |        0.035 |        0.091
       0.055 |        0.045 |        0.099
       0.056 |        0.039 |        0.094
       0.073 |        0.047 |        0.120
       0.054 |        0.032 |        0.087
       0.055 |        0.033 |        0.088
       0.057 |        0.047 |        0.104
       0.072 |        0.042 |        0.114
       0.072 |        0.050 |        0.122
       0.072 |        0.042 |        0.113
       0.057 |        0.058 |        0.115
       0.079 |        0.041 |        0.120
       0.056 |        0.053 |        0.109
       0.056 |        0.037 |        0.093
       0.102 |        0.170 |        0.272
       0.072 |        0.041 |        0.112
       0.055 |        0.036 |        0.091
       0.057 |        0.047 |        0.104
       0.055 |        0.053 |        0.109
       0.073 |        0.052 |        0.125
       0.062 |        0.043 |        0.105
       0.055 |        0.048 |        0.103
       0.070 |        0.040 |        0.110
       0.071 |        0.045 |        0.116
       0.072 |        0.044 |        0.115
       0.073 |        0.041 |        0.115
       0.071 |        0.042 |        0.114
       0.082 |        0.045 |        0.128
       0.087 |        0.056 |        0.143
       0.072 |        0.047 |        0.119
       0.055 |        0.038 |        0.093
       0.055 |        0.043 |        0.097
       0.105 |        0.053 |        0.158
       0.056 |        0.046 |        0.102
       0.054 |        0.047 |        0.101
       0.055 |        0.036 |        0.090
       0.055 |        0.047 |        0.102
       0.055 |        0.044 |        0.099
       0.054 |        0.035 |        0.089
       0.068 |        0.051 |        0.119
       0.055 |        0.042 |        0.097
       0.056 |        0.041 |        0.097
       0.055 |        0.044 |        0.100
       0.082 |        0.043 |        0.125
       0.055 |        0.043 |        0.098
       0.054 |        0.038 |        0.092
       0.062 |        0.037 |        0.099
       0.054 |        0.198 |        0.252
       0.054 |        0.047 |        0.101
       0.056 |        0.035 |        0.091
       0.058 |        0.039 |        0.097
       0.056 |        0.048 |        0.104
       0.055 |        0.044 |        0.099
       0.054 |        0.049 |        0.104
       0.076 |        0.031 |        0.107
       0.055 |        0.043 |        0.098
       0.072 |        0.051 |        0.123
       0.072 |        0.208 |        0.279
       0.071 |        0.056 |        0.127
       0.071 |        0.046 |        0.117
       0.073 |        0.053 |        0.126
       0.057 |        0.051 |        0.109
       0.056 |        0.038 |        0.095
       0.056 |        0.037 |        0.094
       0.056 |        0.047 |        0.102
       0.055 |        0.036 |        0.091
       0.057 |        0.052 |        0.109
       0.056 |        0.037 |        0.093
       0.071 |        0.042 |        0.113
       0.099 |        0.044 |        0.143
       0.074 |        0.043 |        0.117
       0.055 |        0.044 |        0.099
       0.056 |        0.049 |        0.105
       0.056 |        0.049 |        0.105
       0.071 |        0.047 |        0.118
       0.071 |        0.046 |        0.117
       0.055 |        0.041 |        0.096
       0.058 |        0.037 |        0.095
       0.057 |        0.038 |        0.094
       0.056 |        0.043 |        0.099
       0.055 |        0.034 |        0.089
       0.055 |        0.053 |        0.108
       0.054 |        0.040 |        0.094
       0.073 |        0.048 |        0.121
       0.055 |        0.034 |        0.090
       0.086 |        0.053 |        0.139
       0.086 |        0.033 |        0.119
       0.056 |        0.048 |        0.104
       0.055 |        0.037 |        0.092
       0.055 |        0.039 |        0.094
       0.056 |        0.057 |        0.113
       0.055 |        1.012 |        1.068
       0.056 |        1.190 |        1.246
       0.165 |        1.527 |        1.692
       1.152 |        0.036 |        1.188
       0.863 |        0.059 |        0.921
       0.772 |        0.055 |        0.827
       0.218 |        0.045 |        0.263
       0.638 |        0.049 |        0.688
       0.165 |        0.038 |        0.203
       0.236 |        0.079 |        0.315
       0.134 |        0.058 |        0.192
       0.109 |        0.041 |        0.150
       0.057 |        0.098 |        0.155
       0.056 |        0.042 |        0.098
       0.056 |        0.041 |        0.097
       0.056 |        0.099 |        0.155
       0.058 |        2.628 |        2.686
       0.074 |        0.058 |        0.131
       0.072 |        0.097 |        0.169
       0.074 |        0.053 |        0.127
       0.087 |        0.075 |        0.163
       0.070 |        0.120 |        0.190
       0.057 |        0.040 |        0.097
       0.057 |        0.043 |        0.101
       0.071 |        0.059 |        0.130
       0.056 |        0.055 |        0.111
       0.060 |        0.052 |        0.112
       0.058 |        0.046 |        0.104
       0.055 |        0.041 |        0.096
       0.058 |        0.047 |        0.105
       0.057 |        0.043 |        0.100
       0.055 |        0.057 |        0.112
       0.069 |        0.037 |        0.107
       0.055 |        0.050 |        0.104
       0.057 |        0.504 |        0.560
       0.055 |        0.204 |        0.260
       0.056 |        0.059 |        0.115
       0.056 |        0.044 |        0.100
       0.056 |        0.048 |        0.104
       0.078 |        0.065 |        0.143
       0.062 |        2.413 |        2.476
       0.055 |        0.058 |        0.112
       0.057 |        0.034 |        0.091
       0.074 |        0.052 |        0.126
       0.071 |        0.054 |        0.126
       0.055 |        0.031 |        0.086
       0.057 |        0.061 |        0.117
       0.088 |        0.049 |        0.137
       0.055 |        0.042 |        0.097
       0.080 |        0.677 |        0.757
       0.055 |        0.049 |        0.104
       0.056 |        0.043 |        0.099
       0.056 |        0.041 |        0.097
       0.056 |        0.042 |        0.098
       0.054 |        0.044 |        0.098
       0.055 |        0.054 |        0.108
       0.056 |        0.049 |        0.104
       0.057 |        0.615 |        0.673
       0.056 |        0.043 |        0.099
       0.056 |        0.048 |        0.104
       0.056 |        0.041 |        0.097
       0.057 |        0.120 |        0.176
       0.073 |        0.045 |        0.117
       0.090 |        0.046 |        0.136
       0.072 |        0.060 |        0.132
       0.085 |        0.038 |        0.123
       0.134 |        0.054 |        0.188
       0.055 |        0.066 |        0.122
       0.076 |        0.063 |        0.140
       0.071 |        0.049 |        0.120
       0.072 |        0.061 |        0.133
       0.071 |        0.051 |        0.122
       0.058 |        0.058 |        0.115
       0.056 |        0.046 |        0.102
       0.056 |        0.050 |        0.107
       0.056 |        0.041 |        0.098
       0.056 |        0.039 |        0.095
       0.076 |        0.041 |        0.118
       0.056 |        0.040 |        0.095
       0.055 |        0.063 |        0.118
       0.071 |        0.045 |        0.117
       0.104 |        0.060 |        0.164
       0.106 |        0.043 |        0.150
       0.072 |        0.163 |        0.235
       0.055 |        0.050 |        0.104
       0.078 |        0.057 |        0.135
       0.072 |        0.044 |        0.117
       0.078 |        0.049 |        0.128
       0.086 |        0.036 |        0.121
       0.051 |        0.047 |        0.098
       0.124 |        0.051 |        0.175
       0.054 |        0.037 |        0.091
       0.055 |        0.048 |        0.103
       0.056 |        0.047 |        0.103
       0.057 |        0.049 |        0.106
       0.056 |        0.044 |        0.100
       0.056 |        0.052 |        0.108
       0.055 |        0.057 |        0.112
       0.057 |        0.036 |        0.092
       0.056 |        0.050 |        0.105
       0.056 |        0.044 |        0.100
       0.057 |        0.048 |        0.105
       0.072 |        0.049 |        0.120
       0.072 |        0.050 |        0.122
       0.072 |        0.052 |        0.123
       0.088 |        0.042 |        0.130
       0.056 |        0.043 |        0.099
       0.101 |        0.040 |        0.141
       0.068 |        0.043 |        0.111
       0.055 |        0.052 |        0.107
       0.055 |        0.051 |        0.106
       0.070 |        0.055 |        0.126
       0.054 |        0.042 |        0.096
       0.055 |        0.327 |        0.382
       0.056 |        0.039 |        0.095
       0.056 |        0.038 |        0.094
       0.056 |        0.046 |        0.102
       0.056 |        0.038 |        0.094
       0.055 |        0.034 |        0.089
       0.055 |        0.049 |        0.104
       0.056 |        0.042 |        0.098
       0.055 |        0.033 |        0.088
       0.055 |        0.412 |        0.467
       0.056 |        0.038 |        0.094
       0.055 |        0.050 |        0.105
       0.073 |        0.046 |        0.119
       0.072 |        0.057 |        0.129
       0.055 |        0.041 |        0.096
       0.071 |        0.061 |        0.132
       0.102 |        0.045 |        0.148
       0.055 |        0.037 |        0.091
       0.075 |        0.056 |        0.131
       0.072 |        0.049 |        0.121
       0.071 |        0.051 |        0.122
       0.072 |        0.045 |        0.118
       0.056 |        0.035 |        0.090
       0.057 |        0.039 |        0.096
       0.057 |        0.038 |        0.094
       0.073 |        0.053 |        0.127
       0.072 |        0.057 |        0.129
       0.072 |        0.415 |        0.487
       0.073 |        0.057 |        0.130
       0.097 |        0.046 |        0.143
       0.074 |        0.060 |        0.134
       0.074 |        0.052 |        0.126
       0.077 |        0.047 |        0.124
       0.055 |        0.032 |        0.087
       0.055 |        0.044 |        0.099
       0.057 |        0.053 |        0.111
       0.056 |        0.039 |        0.094
       0.055 |        0.040 |        0.095
       0.056 |        0.041 |        0.097
       0.056 |        0.051 |        0.107
       0.057 |        0.042 |        0.099
       0.057 |        0.037 |        0.094
       0.108 |        0.041 |        0.149
       0.056 |        0.048 |        0.104
       0.054 |        0.059 |        0.113
       0.055 |        0.039 |        0.094
       0.054 |        0.038 |        0.092
       0.056 |        0.038 |        0.094
       0.055 |        0.036 |        0.092
       0.111 |        0.037 |        0.148
       0.107 |        0.047 |        0.154
       0.055 |        0.046 |        0.101
       0.054 |        0.036 |        0.090
       0.055 |        0.049 |        0.103
       0.055 |        0.052 |        0.107
       0.056 |        0.041 |        0.097
       0.055 |        0.052 |        0.107
       0.056 |        0.040 |        0.096
       0.056 |        0.039 |        0.094
       0.072 |        0.060 |        0.132
       0.228 |        0.068 |        0.296
       0.074 |        0.051 |        0.125
       0.056 |        0.036 |        0.092
       0.131 |        0.058 |        0.189
       0.058 |        0.046 |        0.104
       0.055 |        0.049 |        0.104
       0.054 |        0.040 |        0.094
       0.058 |        0.042 |        0.100
       0.057 |        0.047 |        0.104
       0.072 |        0.044 |        0.116
       0.071 |        0.041 |        0.112
       0.071 |        0.058 |        0.129
       0.072 |        0.049 |        0.121
       0.073 |        0.050 |        0.123
       0.055 |        0.046 |        0.102
       0.056 |        0.040 |        0.096
       0.055 |        0.050 |        0.106
       0.056 |        0.046 |        0.103
       0.056 |        0.044 |        0.099
       0.056 |        0.050 |        0.106
       0.086 |        0.034 |        0.121
       0.055 |        0.038 |        0.093
       0.054 |        0.048 |        0.102
       0.054 |        0.053 |        0.108
       0.056 |        0.033 |        0.089
       0.095 |        0.042 |        0.137
       0.073 |        0.056 |        0.129
       0.055 |        0.045 |        0.100
       0.116 |        0.049 |        0.165
       0.072 |        0.057 |        0.129
       0.074 |        0.039 |        0.113
       0.083 |        0.033 |        0.116
       0.056 |        0.052 |        0.109
       0.056 |        0.046 |        0.102
       0.056 |        0.044 |        0.100
       0.055 |        0.173 |        0.228
       0.072 |        0.046 |        0.118
       0.057 |        0.048 |        0.104
       0.055 |        0.048 |        0.103
       0.062 |        0.032 |        0.094
       0.056 |        0.042 |        0.098
       0.070 |        0.043 |        0.113
       0.053 |        0.164 |        0.218
       0.055 |        0.042 |        0.096
       0.073 |        0.161 |        0.234
       0.072 |        0.047 |        0.119
       0.071 |        0.052 |        0.123
       0.072 |        0.057 |        0.129
       0.056 |        0.046 |        0.101
       0.057 |        0.053 |        0.110
       0.056 |        0.038 |        0.093
       0.060 |        0.039 |        0.100
       0.067 |        0.053 |        0.120
       0.056 |        0.045 |        0.100
       0.055 |        0.038 |        0.092
       0.057 |        0.052 |        0.109
       0.056 |        0.045 |        0.100
       0.056 |        0.037 |        0.093
       0.055 |        0.041 |        0.096
       0.104 |        0.058 |        0.162
       0.073 |        0.061 |        0.134
       0.072 |        0.049 |        0.121
       0.071 |        0.051 |        0.122
       0.072 |        0.056 |        0.128
       0.072 |        0.058 |        0.129
       0.072 |        0.046 |        0.118
       0.056 |        0.040 |        0.096
       0.057 |        0.038 |        0.095
       0.080 |        0.038 |        0.118
       0.057 |        0.044 |        0.101
       0.066 |        0.041 |        0.107
       0.071 |        0.042 |        0.113
       0.073 |        0.053 |        0.126
       0.071 |        0.052 |        0.124
       0.055 |        0.038 |        0.093
       0.100 |        0.057 |        0.157
       0.099 |        0.043 |        0.142
       0.161 |        0.035 |        0.195
       0.057 |        0.055 |        0.112
       0.055 |        0.047 |        0.102
       0.056 |        0.054 |        0.110
       0.072 |        0.041 |        0.113
       0.072 |        0.043 |        0.115
       0.056 |        0.038 |        0.094
       0.072 |        0.064 |        0.136
       0.057 |        0.055 |        0.111
       0.102 |        0.054 |        0.155
       0.056 |        0.034 |        0.090
       0.073 |        0.038 |        0.111
       0.054 |        0.043 |        0.097
       0.055 |        0.050 |        0.105
       0.054 |        0.033 |        0.087
       0.057 |        0.038 |        0.095
       0.056 |        0.045 |        0.100
       0.056 |        0.035 |        0.090
       0.072 |        0.049 |        0.121
       0.058 |        0.046 |        0.104
       0.056 |        0.049 |        0.104
       0.056 |        0.032 |        0.087
       0.057 |        0.047 |        0.104
       0.056 |        0.047 |        0.103
       0.078 |        0.039 |        0.117
       0.054 |        0.053 |        0.107
       0.055 |        0.038 |        0.092
       0.055 |        0.033 |        0.088
       0.055 |        0.048 |        0.103
       0.055 |        0.034 |        0.089
       0.073 |        0.055 |        0.129
       0.072 |        0.042 |        0.113
       0.071 |        0.055 |        0.127
       0.071 |        0.048 |        0.119
       0.056 |        0.034 |        0.091
       0.058 |        0.034 |        0.092
       0.057 |        0.040 |        0.096
       0.057 |        0.050 |        0.106
       0.055 |        0.043 |        0.099
       0.055 |        0.050 |        0.105
       0.054 |        0.052 |        0.106
       0.055 |        0.045 |        0.100
       0.057 |        0.049 |        0.107
       0.057 |        0.048 |        0.104
       0.094 |        0.061 |        0.155
       0.057 |        0.048 |        0.105
       0.054 |        0.042 |        0.096
       0.055 |        0.033 |        0.088
       0.057 |        0.049 |        0.106
       0.056 |        0.040 |        0.096
       0.056 |        0.042 |        0.097
       0.078 |        0.048 |        0.126
       0.072 |        0.042 |        0.114
       0.092 |        0.039 |        0.131
       0.056 |        0.034 |        0.090
       0.056 |        0.050 |        0.106
       0.055 |        0.033 |        0.088
       0.059 |        0.046 |        0.105
       0.056 |        0.031 |        0.087
       0.056 |        0.037 |        0.094
       0.054 |        0.051 |        0.105
       0.056 |        0.211 |        0.267
       0.055 |        0.051 |        0.106
       0.056 |        0.047 |        0.103
       0.055 |        0.043 |        0.098
       0.056 |        0.037 |        0.093
       0.054 |        0.044 |        0.098
       0.057 |        0.143 |        0.200
       0.072 |        0.058 |        0.129
       0.072 |        0.047 |        0.120
       0.071 |        0.054 |        0.126
       0.055 |        0.041 |        0.097
       0.056 |        0.035 |        0.091
       0.057 |        0.042 |        0.099
       0.056 |        0.043 |        0.099
       0.056 |        0.036 |        0.092
       0.075 |        0.044 |        0.119
       0.015 |        0.048 |        0.062
       0.058 |        0.044 |        0.102
       0.082 |        0.040 |        0.122
       0.055 |        0.044 |        0.099
       0.055 |        0.047 |        0.103
       0.071 |        0.054 |        0.126
       0.056 |        0.044 |        0.100
       0.071 |        0.059 |        0.131
       0.055 |        0.051 |        0.107
       0.056 |        0.049 |        0.105
       0.055 |        0.035 |        0.090
       0.056 |        0.040 |        0.096
       0.056 |        0.046 |        0.102
       0.055 |        0.051 |        0.106
       0.055 |        0.035 |        0.090
       0.055 |        0.047 |        0.102
       0.055 |        0.051 |        0.106
       0.073 |        0.039 |        0.112
       0.056 |        0.051 |        0.107
       0.071 |        0.047 |        0.119
       0.056 |        0.033 |        0.090
       0.054 |        0.044 |        0.099
       0.071 |        0.176 |        0.247
       0.055 |        0.048 |        0.104
       0.056 |        0.040 |        0.096
       0.055 |        0.037 |        0.092
       0.056 |        0.047 |        0.103
       0.056 |        0.040 |        0.096
       0.056 |        0.045 |        0.101
       0.056 |        0.052 |        0.108
       0.054 |        0.047 |        0.102
       0.077 |        0.034 |        0.111
       0.057 |        0.041 |        0.098
       0.055 |        0.049 |        0.104
       0.071 |        0.060 |        0.132
       0.074 |        0.041 |        0.115
       0.057 |        0.038 |        0.094
       0.072 |        0.042 |        0.114
       0.074 |        0.051 |        0.125
       0.071 |        0.051 |        0.122
       0.071 |        0.046 |        0.118
       0.074 |        0.049 |        0.123
       0.056 |        0.034 |        0.091
       0.056 |        0.049 |        0.105
       0.057 |        0.045 |        0.102
       0.056 |        0.052 |        0.108
       0.056 |        0.047 |        0.102
       0.072 |        0.034 |        0.106
       0.055 |        0.046 |        0.101
       0.073 |        0.061 |        0.134
       0.071 |        0.043 |        0.114
       0.071 |        0.054 |        0.125
       0.072 |        0.060 |        0.132
       0.056 |        0.038 |        0.094
       0.072 |        0.055 |        0.127
       0.071 |        0.056 |        0.127
       0.056 |        0.042 |        0.098
       0.083 |        0.040 |        0.123
       0.117 |        0.034 |        0.151
       0.055 |        0.049 |        0.104
       0.055 |        0.046 |        0.100
       0.055 |        0.038 |        0.092
       0.055 |        0.041 |        0.096
       0.078 |        0.036 |        0.114
       0.056 |        0.035 |        0.091
       0.055 |        0.052 |        0.107
       0.055 |        0.034 |        0.089
       0.072 |        0.045 |        0.117
       0.095 |        0.054 |        0.149
       0.072 |        0.048 |        0.119
       0.072 |        0.046 |        0.118
       0.056 |        0.043 |        0.098
       0.073 |        0.051 |        0.124
       0.074 |        0.051 |        0.124
       0.055 |        0.032 |        0.087
       0.072 |        0.049 |        0.121
       0.056 |        0.038 |        0.095
       0.055 |        0.033 |        0.088
       0.056 |        0.291 |        0.346
       0.071 |        0.035 |        0.106
       0.079 |        0.051 |        0.129
       0.056 |        0.039 |        0.095
       0.056 |        0.035 |        0.091
       0.057 |        0.037 |        0.094
       0.057 |        0.043 |        0.100
       0.054 |        0.046 |        0.100
       0.054 |        0.051 |        0.105
       0.055 |        0.049 |        0.105
       0.068 |        0.051 |        0.119
       0.055 |        0.046 |        0.101
       0.055 |        0.036 |        0.091
       0.054 |        0.044 |        0.098
       0.057 |        0.039 |        0.096
       0.055 |        0.031 |        0.086
       0.056 |        0.039 |        0.094
       0.071 |        0.052 |        0.124
       0.057 |        0.044 |        0.100
       0.055 |        0.034 |        0.089
       0.086 |        0.038 |        0.124
       0.114 |        0.048 |        0.161
       0.057 |        0.038 |        0.096
       0.055 |        0.045 |        0.100
       0.056 |        0.039 |        0.095
       0.071 |        0.050 |        0.121
       0.056 |        0.044 |        0.100
       0.072 |        0.045 |        0.117
       0.055 |        0.050 |        0.105
       0.056 |        0.036 |        0.092
       0.055 |        0.033 |        0.088
       0.056 |        0.053 |        0.108
       0.054 |        0.040 |        0.094
       0.056 |        0.039 |        0.095
       0.056 |        0.051 |        0.107
       0.056 |        0.037 |        0.093
       0.055 |        0.047 |        0.102
       0.055 |        0.031 |        0.086
       0.078 |        0.046 |        0.124
       0.057 |        0.053 |        0.110
       0.055 |        0.043 |        0.098
       0.056 |        0.039 |        0.094
       0.073 |        0.055 |        0.128
       0.055 |        0.208 |        0.263
       0.074 |        0.042 |        0.117
       0.074 |        0.061 |        0.135
       0.072 |        0.052 |        0.124
       0.073 |        0.060 |        0.133
       0.072 |        0.055 |        0.127
       0.072 |        0.044 |        0.116
       0.072 |        0.051 |        0.123
       0.072 |        0.055 |        0.126
       0.072 |        0.050 |        0.122
       0.072 |        0.206 |        0.278
       0.071 |        0.043 |        0.115
       0.056 |        0.054 |        0.110
       0.056 |        0.040 |        0.097
       0.056 |        0.038 |        0.094
       0.056 |        0.047 |        0.103
       0.055 |        0.035 |        0.090
       0.056 |        0.034 |        0.090
       0.083 |        0.192 |        0.275
       0.055 |        0.049 |        0.105
       0.056 |        0.154 |        0.209
       0.055 |        0.047 |        0.102
       0.055 |        0.044 |        0.098
       0.058 |        0.048 |        0.105
       0.071 |        0.045 |        0.115
       0.056 |        0.034 |        0.090
       0.071 |        0.048 |        0.119
       0.073 |        0.046 |        0.119
       0.073 |        0.044 |        0.117
       0.056 |        0.048 |        0.104
       0.056 |        0.053 |        0.110
       0.055 |        0.059 |        0.114
       0.055 |        0.046 |        0.101
       0.074 |        0.035 |        0.109
       0.112 |        0.047 |        0.159
       0.055 |        0.041 |        0.096
       0.055 |        0.033 |        0.088
       0.055 |        0.037 |        0.091
       0.055 |        0.036 |        0.092
       0.071 |        0.051 |        0.123
       0.072 |        0.165 |        0.237
       0.082 |        0.043 |        0.125
       0.074 |        0.045 |        0.119
       0.056 |        0.040 |        0.096
       0.057 |        0.041 |        0.098
       0.055 |        0.043 |        0.097
       0.072 |        0.055 |        0.127
       0.083 |        0.039 |        0.122
       0.072 |        0.042 |        0.113
       0.056 |        0.034 |        0.090
       0.055 |        0.050 |        0.105
       0.083 |        0.053 |        0.136
       0.057 |        0.054 |        0.111
       0.055 |        0.047 |        0.102
       0.055 |        0.037 |        0.092
       0.055 |        0.033 |        0.088
       0.055 |        0.051 |        0.106
       0.054 |        0.039 |        0.093
       0.031 |        0.042 |        0.073
       0.054 |        0.036 |        0.090
       0.083 |        0.048 |        0.131
       0.057 |        0.032 |        0.089
       0.071 |        0.040 |        0.112
       0.056 |        0.035 |        0.091
       0.073 |        0.042 |        0.115
       0.071 |        0.052 |        0.124
       0.055 |        0.038 |        0.093
       0.071 |        0.058 |        0.129
       0.056 |        0.050 |        0.106
       0.067 |        0.043 |        0.110
       0.083 |        0.037 |        0.120
       0.058 |        0.056 |        0.113
       0.056 |        0.046 |        0.103
       0.056 |        0.048 |        0.103
       0.055 |        0.042 |        0.098
       0.073 |        0.050 |        0.123
       0.072 |        0.048 |        0.119
       0.071 |        0.055 |        0.126
       0.071 |        0.059 |        0.130
       0.072 |        0.048 |        0.120
       0.085 |        0.039 |        0.124
       0.055 |        0.040 |        0.095
       0.056 |        0.147 |        0.204
       0.057 |        0.039 |        0.096
       0.057 |        0.040 |        0.097
       0.073 |        0.057 |        0.131
       0.088 |        0.044 |        0.132
       0.055 |        0.054 |        0.110
       0.072 |        0.053 |        0.125
       0.055 |        0.046 |        0.100
       0.055 |        0.047 |        0.102
       0.054 |        0.032 |        0.086
       0.056 |        0.048 |        0.104
       0.060 |        0.048 |        0.108
       0.057 |        0.052 |        0.109
       0.056 |        0.031 |        0.087
       0.072 |        0.049 |        0.121
       0.072 |        0.163 |        0.235
       0.071 |        0.045 |        0.116
       0.054 |        0.055 |        0.109
       0.056 |        0.049 |        0.105
       0.056 |        0.042 |        0.098
       0.056 |        0.048 |        0.104
       0.056 |        0.043 |        0.100
       0.057 |        0.038 |        0.095
       0.055 |        0.052 |        0.107
       0.055 |        0.044 |        0.099
       0.054 |        0.041 |        0.095
       0.072 |        0.049 |        0.122
       0.057 |        0.049 |        0.105
       0.055 |        0.041 |        0.096
       0.071 |        0.042 |        0.113
       0.071 |        0.041 |        0.113
       0.055 |        0.042 |        0.097
       0.055 |        0.031 |        0.086
       0.058 |        0.054 |        0.112
       0.056 |        0.044 |        0.100
       0.055 |        0.043 |        0.098
       0.055 |        0.048 |        0.103
       0.055 |        0.037 |        0.092
       0.055 |        0.051 |        0.106
       0.055 |        0.044 |        0.099
       0.056 |        0.046 |        0.102
       0.065 |        0.037 |        0.101
       0.056 |        0.033 |        0.089
       0.054 |        0.047 |        0.102
       0.055 |        0.040 |        0.095
       0.055 |        0.048 |        0.103
       0.056 |        0.044 |        0.100
       0.055 |        0.039 |        0.094
       0.055 |        0.033 |        0.088
       0.055 |        0.044 |        0.098
       0.087 |        0.042 |        0.129
       0.054 |        0.037 |        0.091
       0.054 |        0.047 |        0.101
       0.055 |        0.038 |        0.092
       0.057 |        0.032 |        0.090
       0.055 |        0.033 |        0.088
       0.055 |        0.033 |        0.088
       0.055 |        0.042 |        0.097
       0.078 |        0.040 |        0.118
       0.054 |        0.052 |        0.106
       0.055 |        0.046 |        0.101
       0.054 |        0.044 |        0.098
       0.057 |        0.044 |        0.101
       0.055 |        0.042 |        0.097
       0.055 |        0.041 |        0.096
       0.055 |        0.032 |        0.087
       0.056 |        0.033 |        0.089
       0.055 |        0.047 |        0.102
       0.086 |        0.046 |        0.132
       0.055 |        0.053 |        0.107
       0.056 |        0.037 |        0.093
       0.054 |        0.047 |        0.102
       0.072 |        0.059 |        0.131
       0.055 |        0.034 |        0.089
       0.056 |        0.051 |        0.107
       0.055 |        0.045 |        0.100
       0.054 |        0.035 |        0.089
       0.055 |        0.050 |        0.105
       0.055 |        0.033 |        0.088
       0.073 |        0.043 |        0.116
       0.072 |        0.052 |        0.124
       0.055 |        0.035 |        0.091
       0.054 |        0.047 |        0.102
       0.055 |        0.051 |        0.106
       0.057 |        0.050 |        0.107
       0.056 |        0.047 |        0.103
       0.055 |        0.035 |        0.090
       0.074 |        0.050 |        0.124
       0.071 |        0.042 |        0.114
       0.071 |        0.041 |        0.112
       0.073 |        0.045 |        0.118
       0.056 |        0.045 |        0.101
       0.072 |        0.048 |        0.121
       0.073 |        0.044 |        0.117
       0.056 |        0.055 |        0.111
       0.072 |        0.063 |        0.134
       0.056 |        0.044 |        0.099
       0.072 |        0.060 |        0.132
       0.055 |        0.047 |        0.103
       0.057 |        0.046 |        0.103
       0.055 |        0.046 |        0.101
       0.055 |        0.050 |        0.105
       0.055 |        0.034 |        0.089
       0.056 |        0.042 |        0.097
       0.054 |        0.033 |        0.087
       0.056 |        0.048 |        0.104
       0.056 |        0.032 |        0.088
       0.056 |        0.035 |        0.092
       0.070 |        0.057 |        0.127
       0.057 |        0.050 |        0.107
       0.072 |        0.057 |        0.129
       0.074 |        0.042 |        0.116
       0.057 |        0.048 |        0.105
       0.054 |        0.052 |        0.106
       0.073 |        0.038 |        0.111
       0.057 |        0.037 |        0.094
       0.055 |        0.153 |        0.208
       0.054 |        0.054 |        0.108
       0.055 |        0.051 |        0.107
       0.056 |        0.049 |        0.105
       0.056 |        0.046 |        0.102
       0.056 |        0.036 |        0.092
       0.055 |        0.043 |        0.097
       0.054 |        0.037 |        0.091
       0.056 |        0.186 |        0.242
       0.056 |        0.177 |        0.233
       0.065 |        0.041 |        0.106
       0.055 |        0.040 |        0.095
       0.072 |        0.066 |        0.138
       0.071 |        0.061 |        0.132
       0.072 |        0.061 |        0.133
       0.056 |        0.051 |        0.108
       0.100 |        0.044 |        0.143
       0.057 |        0.043 |        0.099
       0.083 |        0.047 |        0.131
       0.056 |        0.041 |        0.096
       0.055 |        0.043 |        0.098
