  QueueTimes | ServiceTimes | SojournTimes
       0.054 |        1.563 |        1.617
       0.767 |        1.639 |        2.406
       2.353 |        0.290 |        2.643
       0.054 |        0.917 |        0.972
       0.072 |        0.936 |        1.008
       0.072 |        0.508 |        0.580
       0.073 |        0.384 |        0.457
       0.072 |        0.362 |        0.434
       0.449 |        1.782 |        2.231
       0.055 |        0.299 |        0.354
       0.104 |        1.724 |        1.828
       1.643 |        0.370 |        2.013
       0.788 |        0.330 |        1.118
       0.517 |        0.311 |        0.828
       0.633 |        0.518 |        1.151
       0.055 |        0.272 |        0.327
       0.344 |        1.224 |        1.568
       0.072 |        1.673 |        1.745
       0.055 |        2.033 |        2.089
       1.389 |        0.353 |        1.742
       0.285 |        1.208 |        1.493
       0.055 |        2.190 |        2.245
       0.277 |        0.546 |        0.823
       0.071 |        1.433 |        1.504
       0.071 |        0.922 |        0.993
       0.072 |        0.412 |        0.484
       0.075 |        0.352 |        0.428
       0.072 |        1.944 |        2.016
       0.920 |        1.082 |        2.002
       0.073 |        1.996 |        2.069
       1.501 |        1.981 |        3.483
       0.073 |        0.296 |        0.369
       0.056 |        1.345 |        1.400
       0.111 |        1.196 |        1.307
       0.092 |        0.309 |        0.401
       0.054 |        0.355 |        0.409
       0.055 |        1.482 |        1.537
       0.072 |        0.448 |        0.520
       0.073 |        0.792 |        0.865
       0.727 |        0.328 |        1.055
       0.055 |        0.500 |        0.555
       0.072 |        1.065 |        1.137
       0.072 |        0.348 |        0.420
       0.071 |        0.460 |        0.531
       0.033 |        0.430 |        0.463
       0.072 |        0.330 |        0.402
       0.072 |        2.013 |        2.086
       0.841 |        0.306 |        1.147
       0.822 |        0.589 |        1.411
       0.600 |        0.441 |        1.041
       0.072 |        0.437 |        0.509
       0.079 |        0.310 |        0.389
       0.053 |        0.303 |        0.356
       0.056 |        0.285 |        0.340
       0.049 |        0.598 |        0.646
       0.538 |        0.622 |        1.160
       0.879 |        0.391 |        1.270
       0.152 |        0.587 |        0.739
       0.063 |        0.635 |        0.699
       0.072 |        2.195 |        2.267
       0.072 |        0.503 |        0.575
       0.061 |        0.752 |        0.814
       0.054 |        0.323 |        0.378
       0.236 |        2.057 |        2.293
       0.072 |        1.406 |        1.478
       0.073 |        1.592 |        1.665
       0.072 |        1.921 |        1.993
       1.949 |        0.588 |        2.538
       2.193 |        0.678 |        2.871
       0.487 |        1.313 |        1.800
       0.072 |        0.293 |        0.365
       0.238 |        1.542 |        1.779
       1.610 |        0.985 |        2.595
       0.088 |        1.057 |        1.145
       0.072 |        1.300 |        1.372
       0.836 |        0.805 |        1.641
       0.073 |        0.572 |        0.645
       0.217 |        1.435 |        1.652
       0.898 |        1.404 |        2.303
       1.560 |        0.520 |        2.080
       1.540 |        0.300 |        1.841
       0.859 |        0.431 |        1.290
       0.771 |        2.177 |        2.947
       2.692 |        2.166 |        4.859
       4.794 |        1.331 |        6.125
       3.430 |        0.527 |        3.957
       3.270 |        1.995 |        5.265
       3.173 |        1.116 |        4.289
       3.589 |        1.721 |        5.310
       0.558 |        0.537 |        1.096
       0.072 |        0.475 |        0.548
       0.073 |        0.496 |        0.569
       0.523 |        0.997 |        1.520
       0.842 |        2.234 |        3.076
       0.072 |        0.472 |        0.544
       0.002 |        0.352 |        0.354
       0.071 |        1.666 |        1.737
       0.998 |        0.567 |        1.564
       0.071 |        1.515 |        1.586
       0.915 |        1.176 |        2.091
       0.137 |        0.661 |        0.798
       0.072 |        0.331 |        0.403
       0.150 |        1.276 |        1.426
       0.773 |        0.405 |        1.178
       0.811 |        0.402 |        1.213
       0.981 |        0.723 |        1.704
       0.430 |        1.797 |        2.227
       0.721 |        0.448 |        1.169
       0.071 |        0.388 |        0.460
       0.054 |        2.077 |        2.131
       0.072 |        0.296 |        0.368
       0.072 |        0.424 |        0.497
       0.072 |        0.607 |        0.679
       0.072 |        1.730 |        1.802
       0.055 |        0.318 |        0.372
       0.298 |        0.718 |        1.016
       0.072 |        0.572 |        0.644
       0.072 |        2.135 |        2.207
       0.055 |        0.399 |        0.454
       0.072 |        0.944 |        1.016
       0.055 |        1.939 |        1.995
       0.272 |        0.384 |        0.656
       0.594 |        1.397 |        1.991
       0.793 |        0.663 |        1.456
       0.217 |        1.672 |        1.889
       1.765 |        1.260 |        3.025
       2.306 |        0.276 |        2.582
       1.881 |        0.610 |        2.491
       0.072 |        1.636 |        1.708
       0.072 |        0.967 |        1.039
       1.014 |        0.333 |        1.347
       1.136 |        0.432 |        1.569
       1.025 |        1.830 |        2.855
       2.324 |        0.899 |        3.223
       0.946 |        2.136 |        3.082
       0.055 |        0.538 |        0.593
       0.054 |        0.447 |        0.502
       0.106 |        1.847 |        1.954
       1.084 |        0.534 |        1.618
       1.318 |        0.440 |        1.758
       0.072 |        0.312 |        0.384
       0.072 |        0.268 |        0.340
       0.322 |        0.288 |        0.611
       0.055 |        0.734 |        0.789
       0.072 |        0.328 |        0.399
       0.072 |        0.303 |        0.376
       0.072 |        1.095 |        1.167
       0.072 |        0.323 |        0.395
       0.073 |        0.450 |        0.523
       0.329 |        0.539 |        0.868
       0.073 |        0.805 |        0.877
       0.002 |        0.277 |        0.279
       0.071 |        0.798 |        0.869
       0.071 |        1.686 |        1.757
       0.073 |        1.304 |        1.377
       1.147 |        0.665 |        1.812
       0.057 |        0.402 |        0.458
       0.048 |        0.507 |        0.554
       0.080 |        0.411 |        0.491
       0.508 |        0.338 |        0.847
       0.615 |        0.326 |        0.941
       0.114 |        0.887 |        1.002
       0.054 |        0.440 |        0.494
       0.071 |        0.717 |        0.788
       0.134 |        0.434 |        0.568
       0.072 |        2.005 |        2.077
       0.364 |        0.474 |        0.838
       0.855 |        0.289 |        1.144
       0.055 |        1.721 |        1.776
       0.072 |        0.324 |        0.396
       0.130 |        0.362 |        0.492
       0.055 |        0.451 |        0.506
       0.072 |        0.729 |        0.801
       0.072 |        0.559 |        0.631
       0.055 |        0.378 |        0.433
       0.072 |        0.445 |        0.517
       0.055 |        1.207 |        1.261
       0.072 |        1.807 |        1.879
       1.550 |        0.398 |        1.949
       0.072 |        1.086 |        1.158
       0.444 |        2.085 |        2.529
       0.491 |        2.205 |        2.696
       0.072 |        0.402 |        0.474
       0.072 |        0.311 |        0.384
       0.055 |        0.331 |        0.387
       0.072 |        0.601 |        0.673
       0.071 |        0.539 |        0.610
       0.265 |        0.969 |        1.234
       0.072 |        0.334 |        0.406
       0.074 |        0.313 |        0.387
       0.073 |        2.009 |        2.081
       0.919 |        0.483 |        1.402
       0.918 |        0.408 |        1.326
       0.445 |        1.846 |        2.290
       0.963 |        0.496 |        1.459
       0.259 |        0.912 |        1.171
       0.072 |        0.849 |        0.921
       0.556 |        1.813 |        2.369
       0.475 |        2.181 |        2.657
       2.211 |        0.947 |        3.157
       2.293 |        0.476 |        2.770
       2.483 |        0.534 |        3.017
       1.593 |        0.334 |        1.927
       1.272 |        0.322 |        1.594
       0.592 |        0.379 |        0.971
       0.209 |        0.463 |        0.672
       0.072 |        0.653 |        0.725
       0.578 |        1.523 |        2.102
       1.243 |        0.720 |        1.963
       0.048 |        0.601 |        0.649
       0.055 |        1.728 |        1.783
       0.072 |        0.648 |        0.720
       0.072 |        0.591 |        0.663
       0.072 |        0.279 |        0.351
       0.072 |        0.756 |        0.828
       0.055 |        0.756 |        0.811
       0.055 |        0.507 |        0.562
       0.072 |        1.256 |        1.328
       0.438 |        0.514 |        0.952
       0.071 |        0.354 |        0.426
       0.072 |        1.613 |        1.685
       0.945 |        2.390 |        3.335
       2.293 |        0.500 |        2.793
       2.047 |        0.297 |        2.345
       0.625 |        1.110 |        1.735
       0.072 |        0.533 |        0.605
       0.071 |        0.261 |        0.332
       0.234 |        0.576 |        0.810
       0.169 |        1.886 |        2.055
       0.072 |        0.949 |        1.021
       0.055 |        0.906 |        0.961
       0.055 |        1.364 |        1.419
       1.435 |        0.733 |        2.168
       0.055 |        1.485 |        1.540
       0.400 |        0.453 |        0.853
       0.072 |        1.365 |        1.436
       0.556 |        2.175 |        2.731
       0.072 |        0.307 |        0.379
       0.055 |        0.656 |        0.711
       0.072 |        0.423 |        0.495
       0.006 |        1.384 |        1.390
       0.055 |        0.438 |        0.493
       0.131 |        0.482 |        0.613
       0.287 |        0.363 |        0.650
       0.233 |        0.379 |        0.612
       0.055 |        0.666 |        0.721
       0.601 |        0.355 |        0.956
       0.055 |        0.304 |        0.359
       0.072 |        0.405 |        0.477
       0.072 |        0.432 |        0.504
       0.072 |        1.049 |        1.121
       0.071 |        0.491 |        0.562
       0.431 |        2.464 |        2.896
       2.584 |        0.469 |        3.052
       1.969 |        0.598 |        2.567
       0.072 |        0.983 |        1.055
       0.559 |        0.364 |        0.923
       0.086 |        0.948 |        1.034
       0.416 |        0.583 |        0.999
       0.056 |        0.359 |        0.415
       0.072 |        1.143 |        1.215
       0.324 |        0.719 |        1.043
       0.072 |        0.325 |        0.397
       0.072 |        1.710 |        1.783
       0.071 |        1.848 |        1.919
       1.233 |        1.234 |        2.467
       0.055 |        0.302 |        0.357
       0.072 |        0.398 |        0.470
       0.055 |        0.922 |        0.977
       0.072 |        0.823 |        0.895
       0.072 |        0.940 |        1.012
       0.055 |        0.753 |        0.809
       0.072 |        0.628 |        0.700
       0.072 |        2.117 |        2.189
       1.942 |        2.007 |        3.949
       2.959 |        1.003 |        3.962
       0.072 |        1.785 |        1.857
       0.072 |        0.415 |        0.487
       0.072 |        0.724 |        0.796
       0.072 |        0.667 |        0.739
       0.164 |        1.659 |        1.822
       0.072 |        0.427 |        0.499
       0.072 |        0.689 |        0.761
       0.073 |        0.677 |        0.750
       0.072 |        0.376 |        0.448
       0.056 |        0.497 |        0.553
       0.071 |        0.444 |        0.516
       0.073 |        0.520 |        0.593
       0.055 |        0.357 |        0.412
       0.072 |        0.364 |        0.436
       0.072 |        0.734 |        0.806
       0.071 |        0.380 |        0.452
       0.204 |        0.451 |        0.655
       0.055 |        0.741 |        0.797
       0.072 |        0.777 |        0.850
       0.072 |        0.522 |        0.593
       0.071 |        1.200 |        1.271
       0.748 |        0.504 |        1.252
       0.055 |        0.282 |        0.337
       0.072 |        1.601 |        1.673
       0.635 |        0.776 |        1.412
       0.058 |        0.847 |        0.905
       0.055 |        1.876 |        1.930
       1.539 |        0.393 |        1.932
       0.867 |        1.865 |        2.732
       0.710 |        0.393 |        1.102
       0.951 |        0.593 |        1.544
       0.922 |        0.359 |        1.281
       1.226 |        0.544 |        1.770
       0.689 |        1.076 |        1.765
       0.072 |        1.281 |        1.353
       0.072 |        2.067 |        2.140
       0.335 |        0.233 |        0.568
       0.266 |        0.981 |        1.248
       0.294 |        2.217 |        2.511
       0.072 |        0.903 |        0.975
       0.382 |        0.332 |        0.713
       0.072 |        2.344 |        2.417
       2.169 |        1.719 |        3.887
       1.456 |        1.169 |        2.625
       1.921 |        0.314 |        2.235
       1.792 |        0.339 |        2.131
       0.072 |        0.383 |        0.455
       0.055 |        0.316 |        0.371
       0.072 |        1.451 |        1.523
       0.055 |        0.377 |        0.432
       0.072 |        0.427 |        0.499
       0.071 |        0.356 |        0.427
       0.072 |        0.511 |        0.583
       0.072 |        0.335 |        0.407
       0.072 |        0.529 |        0.601
       0.472 |        0.478 |        0.950
       0.738 |        0.543 |        1.281
       1.161 |        0.283 |        1.443
       1.102 |        0.609 |        1.711
       1.636 |        0.844 |        2.480
       2.131 |        0.541 |        2.672
       0.055 |        0.287 |        0.343
       0.054 |        0.432 |        0.487
       0.072 |        2.409 |        2.481
       2.258 |        0.318 |        2.576
       0.072 |        1.597 |        1.669
       0.071 |        0.538 |        0.610
       0.055 |        1.148 |        1.203
       0.072 |        1.231 |        1.303
       0.071 |        0.568 |        0.639
       0.072 |        0.591 |        0.663
       0.636 |        0.424 |        1.060
       0.740 |        0.572 |        1.312
       0.072 |        0.502 |        0.574
       0.074 |        0.613 |        0.687
       0.055 |        0.675 |        0.730
       0.055 |        1.616 |        1.671
       1.397 |        0.744 |        2.141
       1.687 |        1.558 |        3.245
       1.362 |        0.748 |        2.109
       1.403 |        0.260 |        1.662
       0.055 |        0.582 |        0.637
       0.072 |        0.989 |        1.061
       0.916 |        2.035 |        2.951
       1.880 |        0.591 |        2.471
       0.010 |        0.485 |        0.496
       0.129 |        0.393 |        0.522
       0.071 |        0.315 |        0.386
       0.072 |        0.268 |        0.340
       0.072 |        1.684 |        1.756
       0.888 |        0.358 |        1.246
       0.865 |        0.894 |        1.758
       1.064 |        0.866 |        1.929
       0.272 |        0.383 |        0.655
       0.340 |        0.822 |        1.161
       0.072 |        1.340 |        1.412
       0.331 |        2.027 |        2.357
       2.333 |        0.554 |        2.887
       0.745 |        1.801 |        2.546
       0.072 |        0.366 |        0.439
       0.072 |        1.165 |        1.237
       0.299 |        0.353 |        0.652
       0.031 |        1.456 |        1.487
       1.357 |        0.261 |        1.618
       0.876 |        0.328 |        1.204
       0.073 |        0.478 |        0.551
       0.072 |        0.627 |        0.699
       0.072 |        0.328 |        0.401
       0.072 |        0.505 |        0.577
       0.073 |        0.601 |        0.674
       0.072 |        2.409 |        2.481
       0.114 |        2.377 |        2.491
       0.380 |        1.715 |        2.095
       0.055 |        1.061 |        1.116
       0.072 |        1.321 |        1.393
       0.012 |        0.330 |        0.342
       0.072 |        0.352 |        0.424
       0.055 |        0.419 |        0.474
       0.071 |        0.755 |        0.826
       0.361 |        1.611 |        1.972
       1.812 |        2.112 |        3.924
       3.702 |        0.882 |        4.584
       3.177 |        2.377 |        5.554
       0.056 |        0.277 |        0.334
       0.056 |        1.439 |        1.495
       0.072 |        2.069 |        2.141
       0.315 |        1.552 |        1.867
       0.072 |        0.346 |        0.418
       0.055 |        0.427 |        0.482
       0.072 |        0.426 |        0.498
       0.072 |        0.495 |        0.567
       0.055 |        0.512 |        0.567
       0.072 |        0.882 |        0.954
       0.815 |        0.464 |        1.279
       0.055 |        0.312 |        0.367
       0.352 |        1.829 |        2.181
       1.798 |        1.170 |        2.968
       1.590 |        1.939 |        3.529
       2.247 |        0.337 |        2.585
       1.943 |        0.440 |        2.383
       2.264 |        0.277 |        2.541
       0.056 |        0.428 |        0.484
       0.342 |        1.234 |        1.576
       0.072 |        0.321 |        0.393
       0.287 |        0.738 |        1.026
       1.014 |        1.119 |        2.133
       0.071 |        2.373 |        2.444
       0.055 |        0.455 |        0.510
       0.166 |        1.803 |        1.968
       1.056 |        0.172 |        1.228
       1.091 |        0.329 |        1.420
       0.072 |        1.027 |        1.099
       0.055 |        0.759 |        0.814
       0.055 |        0.320 |        0.374
       0.217 |        1.445 |        1.662
       0.434 |        0.748 |        1.182
       1.021 |        0.364 |        1.385
       0.055 |        1.473 |        1.528
       0.072 |        0.555 |        0.627
       0.071 |        1.184 |        1.255
       0.073 |        0.461 |        0.534
       0.270 |        0.328 |        0.599
       0.347 |        0.718 |        1.064
       0.073 |        0.286 |        0.359
       0.072 |        0.552 |        0.624
       0.073 |        0.436 |        0.509
       0.134 |        0.265 |        0.398
       0.072 |        1.091 |        1.164
       1.023 |        0.677 |        1.700
       0.072 |        0.891 |        0.963
       0.073 |        1.115 |        1.189
       0.542 |        2.130 |        2.673
       0.640 |        0.346 |        0.986
       0.962 |        1.401 |        2.364
       0.072 |        0.941 |        1.013
       0.072 |        0.424 |        0.496
       0.395 |        1.099 |        1.494
       0.175 |        0.448 |        0.623
       0.073 |        0.524 |        0.597
       0.073 |        0.797 |        0.870
       0.072 |        0.946 |        1.018
       0.755 |        0.437 |        1.192
       0.055 |        0.289 |        0.344
       0.055 |        1.330 |        1.385
       0.055 |        0.508 |        0.563
       0.072 |        0.742 |        0.814
       0.131 |        0.662 |        0.793
       0.072 |        0.318 |        0.390
       0.070 |        1.794 |        1.864
       0.993 |        0.361 |        1.354
       0.055 |        0.383 |        0.438
       0.072 |        0.562 |        0.634
       0.352 |        1.557 |        1.908
       1.113 |        0.476 |        1.589
       0.268 |        0.345 |        0.612
       0.126 |        2.429 |        2.555
       1.937 |        0.327 |        2.264
       1.899 |        1.850 |        3.750
       3.648 |        1.209 |        4.857
       0.072 |        0.600 |        0.672
       0.072 |        0.737 |        0.809
       0.819 |        1.934 |        2.753
       2.318 |        0.947 |        3.265
       1.163 |        0.402 |        1.565
       1.495 |        1.323 |        2.819
       0.071 |        0.357 |        0.428
       0.054 |        0.556 |        0.610
       0.478 |        1.530 |        2.008
       0.072 |        0.323 |        0.395
       0.073 |        0.810 |        0.883
       0.730 |        0.787 |        1.517
       0.072 |        2.227 |        2.300
       1.253 |        0.819 |        2.071
       0.954 |        1.763 |        2.717
       1.676 |        1.192 |        2.868
       2.752 |        0.504 |        3.256
       3.063 |        1.643 |        4.706
       4.360 |        0.341 |        4.702
       3.421 |        1.113 |        4.534
       3.625 |        0.608 |        4.232
       4.056 |        0.429 |        4.485
       1.792 |        0.472 |        2.263
       0.623 |        0.498 |        1.121
       0.698 |        0.402 |        1.100
       0.073 |        2.119 |        2.192
       0.073 |        0.700 |        0.773
       0.055 |        2.317 |        2.373
       1.880 |        0.679 |        2.560
       0.073 |        0.451 |        0.524
       0.072 |        0.296 |        0.368
       0.055 |        0.325 |        0.380
       0.071 |        1.163 |        1.234
       0.072 |        0.915 |        0.987
       0.072 |        0.613 |        0.685
       0.055 |        0.340 |        0.395
       0.055 |        1.240 |        1.294
       0.055 |        0.276 |        0.331
       0.054 |        1.142 |        1.197
       0.072 |        0.360 |        0.432
       0.072 |        0.402 |        0.474
       0.072 |        0.347 |        0.419
       0.055 |        0.444 |        0.498
       0.055 |        0.363 |        0.417
       0.056 |        1.379 |        1.435
       1.209 |        0.542 |        1.751
       0.071 |        0.396 |        0.468
       0.072 |        0.802 |        0.874
       0.072 |        1.198 |        1.270
       0.072 |        0.409 |        0.481
       0.454 |        0.507 |        0.961
       0.072 |        0.406 |        0.478
       0.146 |        0.309 |        0.455
       0.143 |        1.528 |        1.671
       0.897 |        0.513 |        1.411
       1.000 |        0.811 |        1.811
       0.072 |        1.040 |        1.112
       0.072 |        0.463 |        0.535
       0.072 |        0.340 |        0.412
       0.275 |        0.355 |        0.630
       0.072 |        0.306 |        0.378
       0.150 |        0.435 |        0.585
       0.072 |        0.262 |        0.334
       0.073 |        0.978 |        1.051
       0.056 |        1.121 |        1.177
       0.073 |        0.579 |        0.651
       0.055 |        2.277 |        2.332
       0.072 |        0.377 |        0.448
       0.072 |        0.630 |        0.702
       0.055 |        0.370 |        0.425
       0.072 |        0.277 |        0.349
       0.189 |        0.601 |        0.790
       0.072 |        2.333 |        2.405
       1.341 |        1.391 |        2.732
       1.020 |        0.476 |        1.496
       1.354 |        0.424 |        1.778
       0.318 |        0.950 |        1.267
       0.055 |        2.071 |        2.126
       1.819 |        0.503 |        2.323
       2.166 |        0.501 |        2.667
       0.445 |        1.358 |        1.803
       0.480 |        0.694 |        1.175
       1.179 |        1.251 |        2.430
       0.073 |        1.994 |        2.067
       0.557 |        0.334 |        0.891
       0.055 |        0.479 |        0.534
       0.492 |        0.847 |        1.339
       0.582 |        2.324 |        2.905
       0.055 |        0.313 |        0.368
       0.071 |        0.631 |        0.702
       0.444 |        2.089 |        2.533
       1.877 |        0.360 |        2.236
       0.014 |        0.570 |        0.584
       0.072 |        0.678 |        0.750
       0.055 |        1.084 |        1.139
       0.072 |        1.626 |        1.697
       1.622 |        0.658 |        2.280
       1.909 |        1.471 |        3.381
       2.666 |        0.599 |        3.265
       2.094 |        0.839 |        2.933
       0.072 |        0.667 |        0.739
       0.336 |        1.546 |        1.882
       1.591 |        1.077 |        2.668
       0.055 |        1.113 |        1.168
       0.055 |        0.467 |        0.522
       0.072 |        0.688 |        0.760
       0.455 |        1.427 |        1.882
       1.111 |        1.265 |        2.376
       0.055 |        0.502 |        0.557
       0.069 |        0.279 |        0.349
       0.072 |        0.380 |        0.452
       0.072 |        0.605 |        0.677
       0.072 |        0.792 |        0.864
       0.072 |        0.423 |        0.495
       0.055 |        0.302 |        0.357
       0.072 |        0.609 |        0.681
       0.072 |        0.427 |        0.499
       0.072 |        0.995 |        1.067
       1.041 |        0.259 |        1.300
       0.885 |        0.791 |        1.676
       0.072 |        1.775 |        1.847
       0.087 |        0.328 |        0.415
       0.072 |        0.325 |        0.398
       0.072 |        0.488 |        0.559
       0.055 |        0.399 |        0.454
       0.072 |        0.514 |        0.586
       0.072 |        2.121 |        2.193
       1.840 |        0.836 |        2.677
       1.838 |        1.731 |        3.568
       2.692 |        0.833 |        3.525
       1.422 |        0.612 |        2.034
       0.072 |        1.814 |        1.886
       0.072 |        0.742 |        0.814
       0.073 |        1.794 |        1.866
       1.513 |        0.384 |        1.897
       1.552 |        0.412 |        1.964
       0.072 |        0.904 |        0.976
       0.075 |        1.328 |        1.403
       1.350 |        1.482 |        2.832
       2.778 |        0.979 |        3.757
       1.488 |        1.544 |        3.032
       1.851 |        0.386 |        2.237
       1.361 |        0.572 |        1.933
       1.682 |        0.447 |        2.129
       0.081 |        0.283 |        0.363
       0.369 |        1.115 |        1.484
       0.056 |        1.434 |        1.490
       0.055 |        0.403 |        0.458
       0.072 |        0.403 |        0.475
       0.072 |        1.115 |        1.188
       0.930 |        0.358 |        1.289
       0.317 |        0.327 |        0.644
       0.055 |        0.512 |        0.567
       0.312 |        0.322 |        0.634
       0.072 |        0.752 |        0.824
       0.138 |        0.306 |        0.444
       0.072 |        2.077 |        2.149
       2.100 |        1.093 |        3.193
       2.016 |        1.534 |        3.550
       1.758 |        0.393 |        2.151
       2.004 |        1.001 |        3.005
       2.789 |        0.428 |        3.217
       0.958 |        1.455 |        2.413
       2.113 |        0.565 |        2.677
       0.072 |        1.809 |        1.881
       0.072 |        1.817 |        1.889
       0.072 |        0.301 |        0.373
       0.072 |        1.866 |        1.938
       0.055 |        1.319 |        1.374
       1.372 |        1.743 |        3.115
       0.221 |        0.367 |        0.588
       0.073 |        0.464 |        0.537
       0.072 |        0.333 |        0.405
       0.373 |        0.594 |        0.967
       0.458 |        0.396 |        0.853
       0.497 |        0.391 |        0.888
       0.055 |        2.463 |        2.518
       0.073 |        1.263 |        1.336
       0.072 |        1.015 |        1.087
       0.072 |        0.742 |        0.814
       0.072 |        0.367 |        0.439
       0.055 |        1.154 |        1.208
       0.550 |        0.467 |        1.017
       0.990 |        2.044 |        3.034
       2.299 |        1.234 |        3.533
       3.232 |        0.433 |        3.665
       2.366 |        0.341 |        2.707
       2.674 |        0.492 |        3.166
       2.655 |        1.246 |        3.901
       3.342 |        1.953 |        5.295
       5.164 |        0.443 |        5.607
       4.732 |        0.512 |        5.243
       4.128 |        0.418 |        4.546
       3.243 |        1.000 |        4.243
       2.174 |        0.541 |        2.715
       0.732 |        0.690 |        1.421
       0.690 |        0.312 |        1.002
       0.072 |        0.478 |        0.550
       0.071 |        2.029 |        2.100
       1.863 |        1.031 |        2.895
       0.072 |        0.341 |        0.413
       0.072 |        1.275 |        1.347
       0.073 |        0.207 |        0.280
       0.055 |        0.451 |        0.507
       0.056 |        0.658 |        0.714
       0.055 |        0.504 |        0.559
       0.072 |        0.350 |        0.422
       0.072 |        0.519 |        0.591
       0.072 |        0.844 |        0.916
       0.472 |        0.373 |        0.845
       0.072 |        0.291 |        0.363
       0.073 |        0.665 |        0.738
       0.055 |        0.315 |        0.370
       0.072 |        1.906 |        1.978
       0.072 |        0.343 |        0.415
       0.055 |        0.352 |        0.407
       0.055 |        0.752 |        0.807
       0.814 |        1.061 |        1.875
       0.054 |        1.885 |        1.939
       0.072 |        0.418 |        0.490
       0.395 |        0.823 |        1.218
       0.583 |        0.783 |        1.366
       0.072 |        2.185 |        2.257
       1.891 |        1.068 |        2.960
       2.151 |        0.426 |        2.577
       0.880 |        1.315 |        2.195
       0.072 |        0.398 |        0.470
       0.072 |        0.706 |        0.778
       0.072 |        0.969 |        1.041
       0.648 |        0.421 |        1.068
       0.123 |        1.547 |        1.670
       1.451 |        0.210 |        1.662
       0.081 |        0.670 |        0.751
       0.072 |        0.533 |        0.605
       0.466 |        1.514 |        1.980
       0.072 |        0.366 |        0.438
       0.072 |        0.497 |        0.569
       0.055 |        1.473 |        1.528
       0.039 |        0.741 |        0.781
       0.055 |        0.373 |        0.428
       0.072 |        0.995 |        1.067
       0.749 |        0.317 |        1.066
       0.072 |        0.875 |        0.947
       0.072 |        1.767 |        1.839
       1.747 |        0.552 |        2.298
       1.340 |        0.264 |        1.604
       0.072 |        0.278 |        0.350
       0.072 |        1.690 |        1.762
       0.055 |        0.372 |        0.427
       0.064 |        1.876 |        1.940
       0.055 |        0.280 |        0.335
       0.054 |        0.498 |        0.553
       0.072 |        1.480 |        1.551
       0.055 |        0.571 |        0.627
       0.072 |        0.372 |        0.444
       0.074 |        0.645 |        0.719
       0.055 |        0.454 |        0.509
       0.054 |        0.329 |        0.383
       0.055 |        2.272 |        2.327
       1.127 |        0.852 |        1.979
       0.072 |        1.129 |        1.202
       0.055 |        2.037 |        2.092
       0.232 |        1.097 |        1.329
       1.297 |        0.420 |        1.717
       0.073 |        0.427 |        0.500
       0.116 |        0.631 |        0.747
       0.055 |        0.316 |        0.372
       0.072 |        1.160 |        1.232
       0.071 |        0.553 |        0.624
       0.072 |        0.670 |        0.742
       0.458 |        1.216 |        1.675
       0.072 |        0.347 |        0.419
       0.055 |        1.049 |        1.104
       0.072 |        1.769 |        1.841
       0.072 |        0.532 |        0.604
       0.397 |        0.337 |        0.734
       0.136 |        0.318 |        0.453
       0.073 |        0.278 |        0.351
       0.072 |        0.404 |        0.476
       0.055 |        1.093 |        1.148
       0.247 |        1.866 |        2.114
       0.097 |        1.463 |        1.560
       0.071 |        2.305 |        2.376
       1.302 |        0.969 |        2.271
       1.471 |        0.416 |        1.887
       1.356 |        0.285 |        1.641
       0.087 |        1.429 |        1.516
       0.071 |        0.433 |        0.505
       0.225 |        0.246 |        0.471
       0.302 |        1.605 |        1.908
       0.096 |        0.564 |        0.661
       0.072 |        0.491 |        0.563
       0.071 |        0.301 |        0.372
       0.073 |        0.938 |        1.011
       0.072 |        2.373 |        2.445
       2.428 |        0.292 |        2.720
       0.073 |        2.287 |        2.360
       1.548 |        1.158 |        2.706
       0.055 |        0.321 |        0.376
       0.072 |        1.779 |        1.851
       0.055 |        0.317 |        0.372
       0.099 |        0.344 |        0.443
       0.055 |        0.423 |        0.478
       0.072 |        0.407 |        0.479
       0.376 |        0.551 |        0.927
       0.712 |        0.368 |        1.080
       0.072 |        0.352 |        0.424
       0.072 |        2.094 |        2.167
       0.071 |        0.460 |        0.531
       0.072 |        0.409 |        0.481
       0.055 |        0.303 |        0.358
       0.075 |        1.303 |        1.378
       1.375 |        0.309 |        1.684
       1.429 |        1.033 |        2.462
       1.146 |        0.310 |        1.457
       0.072 |        0.479 |        0.551
       0.493 |        0.430 |        0.924
       0.072 |        0.385 |        0.457
       0.288 |        0.624 |        0.912
       0.721 |        0.561 |        1.282
       0.813 |        1.740 |        2.553
       0.801 |        0.240 |        1.041
       0.756 |        0.519 |        1.275
       0.072 |        0.370 |        0.442
       0.054 |        0.325 |        0.379
       0.054 |        0.937 |        0.992
       0.206 |        0.191 |        0.397
       0.072 |        1.041 |        1.113
       0.072 |        0.358 |        0.430
       0.054 |        1.256 |        1.311
       0.055 |        0.308 |        0.363
       0.072 |        0.350 |        0.422
       0.072 |        0.798 |        0.870
       0.072 |        1.172 |        1.244
       1.202 |        0.496 |        1.698
       1.156 |        1.163 |        2.319
       0.789 |        0.370 |        1.159
       0.072 |        0.359 |        0.431
       0.072 |        0.516 |        0.588
       0.072 |        1.305 |        1.377
       0.072 |        1.096 |        1.167
       0.172 |        0.272 |        0.444
       0.373 |        0.297 |        0.670
       0.071 |        0.455 |        0.526
       0.388 |        1.265 |        1.652
       0.996 |        0.377 |        1.373
       0.072 |        0.397 |        0.469
