  QueueTimes | ServiceTimes | SojournTimes
       0.054 |        0.129 |        0.183
       0.071 |        0.135 |        0.207
       0.055 |        0.122 |        0.177
       0.071 |        0.140 |        0.211
       0.072 |        0.132 |        0.204
       0.054 |        0.128 |        0.182
       0.054 |        0.129 |        0.183
       0.041 |        0.126 |        0.167
       0.071 |        0.134 |        0.205
       0.072 |        0.136 |        0.208
       0.071 |        0.139 |        0.210
       0.054 |        0.133 |        0.187
       0.054 |        0.121 |        0.175
       0.071 |        0.136 |        0.208
       0.055 |        0.122 |        0.177
       0.058 |        0.125 |        0.183
       0.054 |        0.126 |        0.179
       0.054 |        0.124 |        0.177
       0.053 |        0.121 |        0.174
       0.054 |        0.123 |        0.178
       0.075 |        0.134 |        0.209
       0.057 |        0.147 |        0.204
       0.075 |        0.159 |        0.234
       0.073 |        0.136 |        0.209
       0.055 |        0.122 |        0.176
       0.090 |        0.126 |        0.216
       0.071 |        0.133 |        0.204
       0.072 |        0.141 |        0.213
       0.072 |        0.133 |        0.205
       0.055 |        0.127 |        0.181
       0.071 |        0.141 |        0.212
       0.235 |        0.128 |        0.364
       0.055 |        0.129 |        0.184
       0.054 |        0.135 |        0.189
       0.128 |        0.140 |        0.268
       0.075 |        0.157 |        0.232
       0.072 |        0.132 |        0.203
       0.055 |        0.129 |        0.183
       0.053 |        0.121 |        0.174
       0.071 |        0.146 |        0.218
       0.210 |        0.122 |        0.333
       0.072 |        0.135 |        0.206
       0.073 |        0.130 |        0.203
       0.094 |        0.134 |        0.229
       0.072 |        0.131 |        0.203
       0.072 |        0.136 |        0.208
       0.072 |        0.131 |        0.203
       0.055 |        0.124 |        0.179
       0.054 |        0.128 |        0.181
       0.071 |        0.135 |        0.206
       0.055 |        0.123 |        0.178
       0.054 |        0.150 |        0.204
       0.190 |        0.137 |        0.327
       0.074 |        0.164 |        0.238
       0.074 |        0.151 |        0.225
       0.056 |        0.144 |        0.200
       0.233 |        0.153 |        0.386
       0.055 |        0.148 |        0.203
       0.022 |        0.141 |        0.163
       0.054 |        0.152 |        0.206
       0.075 |        0.135 |        0.210
       0.185 |        0.127 |        0.311
       0.175 |        0.122 |        0.297
       0.074 |        0.157 |        0.231
       0.056 |        0.150 |        0.206
       0.054 |        0.125 |        0.179
       0.054 |        0.123 |        0.176
       0.053 |        0.126 |        0.179
       0.053 |        0.130 |        0.184
       0.060 |        0.125 |        0.185
       0.102 |        0.119 |        0.221
       0.073 |        0.138 |        0.211
       0.055 |        0.124 |        0.179
       0.071 |        0.144 |        0.215
       0.072 |        0.140 |        0.212
       0.072 |        0.137 |        0.208
       0.054 |        0.123 |        0.178
       0.071 |        0.143 |        0.215
       0.072 |        0.131 |        0.203
       0.054 |        0.130 |        0.184
       0.054 |        0.127 |        0.181
       0.071 |        0.137 |        0.209
       0.055 |        0.123 |        0.178
       0.054 |        0.125 |        0.179
       0.054 |        0.120 |        0.174
       0.094 |        0.127 |        0.221
       0.071 |        0.134 |        0.205
       0.072 |        0.136 |        0.208
       0.072 |        0.138 |        0.210
       0.080 |        0.124 |        0.205
       0.055 |        0.375 |        0.430
       0.043 |        0.130 |        0.174
       0.054 |        0.124 |        0.179
       0.238 |        0.157 |        0.395
       0.055 |        0.132 |        0.187
       0.054 |        0.126 |        0.180
       0.054 |        0.124 |        0.177
       0.053 |        0.124 |        0.178
       0.053 |        0.122 |        0.176
       0.071 |        0.135 |        0.206
       0.057 |        0.128 |        0.186
       0.132 |        0.123 |        0.255
       0.053 |        0.123 |        0.177
       0.054 |        0.122 |        0.176
       0.053 |        0.122 |        0.176
       0.166 |        0.122 |        0.288
       0.054 |        0.120 |        0.174
       0.053 |        0.122 |        0.175
       0.053 |        0.120 |        0.173
       0.073 |        0.139 |        0.213
       0.231 |        0.123 |        0.354
       0.223 |        0.122 |        0.344
       0.343 |        0.121 |        0.464
       0.073 |        0.134 |        0.207
       0.072 |        0.131 |        0.203
       0.054 |        0.124 |        0.178
       0.054 |        0.120 |        0.174
       0.071 |        0.134 |        0.206
       0.055 |        0.122 |        0.177
       0.053 |        0.128 |        0.182
       0.054 |        0.120 |        0.175
       0.072 |        0.135 |        0.207
       0.075 |        0.156 |        0.230
       0.082 |        0.140 |        0.222
       0.234 |        0.122 |        0.356
       0.055 |        0.121 |        0.176
       0.071 |        0.139 |        0.210
       0.054 |        0.126 |        0.180
       0.054 |        0.124 |        0.177
       0.071 |        0.134 |        0.206
       0.054 |        0.128 |        0.182
       0.054 |        0.124 |        0.178
       0.030 |        0.120 |        0.150
       0.054 |        0.123 |        0.177
       0.071 |        0.134 |        0.205
       0.072 |        0.140 |        0.212
       0.055 |        0.123 |        0.177
       0.162 |        0.125 |        0.286
       0.071 |        0.133 |        0.204
       0.072 |        0.134 |        0.205
       0.055 |        0.125 |        0.179
       0.054 |        0.125 |        0.179
       0.054 |        0.122 |        0.176
       0.071 |        0.135 |        0.206
       0.168 |        0.128 |        0.296
       0.054 |        0.122 |        0.176
       0.054 |        0.125 |        0.178
       0.053 |        0.123 |        0.176
       0.071 |        0.135 |        0.207
       0.139 |        0.122 |        0.262
       0.072 |        0.133 |        0.204
       0.055 |        0.124 |        0.179
       0.053 |        0.127 |        0.181
       0.071 |        0.133 |        0.204
       0.055 |        0.125 |        0.180
       0.054 |        0.124 |        0.178
       0.071 |        0.134 |        0.205
       0.055 |        0.124 |        0.178
       0.071 |        0.133 |        0.205
       0.055 |        0.125 |        0.180
       0.071 |        0.134 |        0.205
       0.055 |        0.124 |        0.178
       0.054 |        0.122 |        0.176
       0.072 |        0.133 |        0.205
       0.073 |        0.134 |        0.207
       0.054 |        0.133 |        0.187
       0.054 |        0.123 |        0.176
       0.054 |        0.123 |        0.177
       0.071 |        0.135 |        0.206
       0.054 |        0.125 |        0.180
       0.054 |        0.123 |        0.177
       0.039 |        0.120 |        0.160
       0.071 |        0.137 |        0.208
       0.054 |        0.126 |        0.181
       0.235 |        0.153 |        0.388
       0.055 |        0.142 |        0.197
       0.054 |        0.140 |        0.195
       0.054 |        0.135 |        0.189
       0.054 |        0.142 |        0.196
       0.054 |        0.142 |        0.196
       0.074 |        0.140 |        0.214
       0.072 |        0.135 |        0.207
       0.115 |        0.121 |        0.236
       0.055 |        0.123 |        0.178
       0.071 |        0.135 |        0.206
       0.072 |        0.136 |        0.208
       0.023 |        0.121 |        0.144
       0.002 |        0.120 |        0.122
       0.054 |        0.121 |        0.176
       0.073 |        0.130 |        0.202
       0.071 |        0.133 |        0.204
       0.054 |        0.124 |        0.178
       0.071 |        0.134 |        0.205
       0.054 |        0.128 |        0.182
       0.071 |        0.135 |        0.206
       0.072 |        0.134 |        0.206
       0.072 |        0.135 |        0.207
       0.055 |        0.130 |        0.185
       0.054 |        0.127 |        0.180
       0.071 |        0.136 |        0.207
       0.054 |        0.124 |        0.178
       0.054 |        0.125 |        0.179
       0.071 |        0.133 |        0.204
       0.072 |        0.133 |        0.205
       0.072 |        0.134 |        0.205
       0.072 |        0.132 |        0.204
       0.072 |        0.134 |        0.206
       0.055 |        0.124 |        0.179
       0.053 |        0.123 |        0.176
       0.054 |        0.122 |        0.176
       0.054 |        0.122 |        0.175
       0.071 |        0.133 |        0.205
       0.055 |        0.131 |        0.186
       0.055 |        0.122 |        0.177
       0.081 |        0.122 |        0.204
       0.054 |        0.120 |        0.174
       0.129 |        0.120 |        0.249
       0.072 |        0.134 |        0.207
       0.055 |        0.123 |        0.178
       0.053 |        0.122 |        0.176
       0.237 |        0.153 |        0.390
       0.073 |        0.135 |        0.207
       0.072 |        0.135 |        0.206
       0.180 |        0.121 |        0.301
       0.072 |        0.130 |        0.202
       0.228 |        0.123 |        0.350
       0.072 |        0.133 |        0.205
       0.054 |        0.132 |        0.187
       0.096 |        0.120 |        0.216
       0.071 |        0.134 |        0.205
       0.072 |        0.133 |        0.204
       0.055 |        0.122 |        0.177
       0.054 |        0.120 |        0.174
       0.071 |        0.135 |        0.206
       0.195 |        0.124 |        0.319
       0.153 |        0.131 |        0.284
       0.072 |        0.135 |        0.207
       0.072 |        0.154 |        0.226
       0.054 |        0.129 |        0.184
       0.126 |        0.122 |        0.248
       0.071 |        0.133 |        0.205
       0.076 |        0.139 |        0.215
       0.055 |        0.121 |        0.176
       0.062 |        0.134 |        0.196
       0.138 |        0.121 |        0.259
       0.079 |        0.123 |        0.202
       0.017 |        0.121 |        0.138
       0.056 |        0.135 |        0.191
       0.072 |        0.134 |        0.206
       0.055 |        0.135 |        0.190
       0.071 |        0.137 |        0.208
       0.072 |        0.135 |        0.207
       0.055 |        0.124 |        0.179
       0.071 |        0.136 |        0.207
       0.072 |        0.145 |        0.217
       0.055 |        0.127 |        0.182
       0.054 |        0.121 |        0.175
       0.054 |        0.125 |        0.179
       0.053 |        0.121 |        0.174
       0.071 |        0.145 |        0.216
       0.072 |        0.133 |        0.205
       0.072 |        0.136 |        0.208
       0.061 |        0.123 |        0.183
       0.055 |        0.121 |        0.177
       0.062 |        0.120 |        0.182
       0.071 |        0.143 |        0.214
       0.072 |        0.133 |        0.205
       0.054 |        0.126 |        0.180
       0.054 |        0.123 |        0.177
       0.071 |        0.137 |        0.208
       0.212 |        0.131 |        0.342
       0.055 |        0.123 |        0.177
       0.071 |        0.133 |        0.204
       0.055 |        0.127 |        0.181
       0.053 |        0.122 |        0.176
       0.054 |        0.129 |        0.183
       0.071 |        0.133 |        0.204
       0.054 |        0.129 |        0.183
       0.071 |        0.131 |        0.203
       0.072 |        0.135 |        0.207
       0.094 |        0.137 |        0.231
       0.055 |        0.125 |        0.180
       0.054 |        0.122 |        0.176
       0.071 |        0.136 |        0.207
       0.055 |        0.123 |        0.178
       0.071 |        0.135 |        0.206
       0.105 |        0.128 |        0.233
       0.171 |        0.131 |        0.302
       0.055 |        0.122 |        0.177
       0.054 |        0.128 |        0.182
       0.053 |        0.123 |        0.176
       0.054 |        0.129 |        0.183
       0.072 |        0.131 |        0.204
       0.072 |        0.138 |        0.210
       0.054 |        0.131 |        0.185
       0.054 |        0.127 |        0.182
       0.074 |        0.138 |        0.212
       0.072 |        0.142 |        0.213
       0.097 |        0.122 |        0.220
       0.072 |        0.137 |        0.208
       0.072 |        0.137 |        0.209
       0.054 |        0.126 |        0.181
       0.053 |        0.131 |        0.185
       0.071 |        0.141 |        0.212
       0.071 |        0.131 |        0.203
       0.072 |        0.137 |        0.209
       0.055 |        0.125 |        0.179
       0.054 |        0.134 |        0.188
       0.054 |        0.123 |        0.176
       0.071 |        0.137 |        0.208
       0.055 |        0.131 |        0.186
       0.071 |        0.135 |        0.206
       0.054 |        0.135 |        0.190
       0.071 |        0.137 |        0.208
       0.055 |        0.124 |        0.178
       0.054 |        0.124 |        0.178
       0.053 |        0.125 |        0.179
       0.053 |        0.130 |        0.184
       0.071 |        0.131 |        0.203
       0.072 |        0.134 |        0.206
       0.055 |        0.124 |        0.179
       0.054 |        0.130 |        0.184
       0.054 |        0.122 |        0.175
       0.118 |        0.130 |        0.248
       0.054 |        0.120 |        0.174
       0.053 |        0.126 |        0.180
       0.130 |        0.123 |        0.254
       0.124 |        0.121 |        0.245
       0.070 |        0.126 |        0.196
       0.076 |        0.125 |        0.201
       0.331 |        0.130 |        0.461
       0.472 |        0.125 |        0.597
       0.612 |        0.121 |        0.733
       0.507 |        0.127 |        0.635
       0.626 |        0.121 |        0.747
       0.043 |        0.121 |        0.164
       0.169 |        0.120 |        0.289
       0.079 |        0.143 |        0.222
       0.055 |        0.129 |        0.184
       0.054 |        0.126 |        0.180
       0.152 |        0.122 |        0.274
       0.072 |        0.137 |        0.210
       0.055 |        0.122 |        0.177
       0.071 |        0.139 |        0.210
       0.046 |        0.128 |        0.174
       0.056 |        0.126 |        0.181
       0.054 |        0.122 |        0.176
       0.071 |        0.146 |        0.218
       0.089 |        0.143 |        0.232
       0.225 |        0.150 |        0.375
       0.077 |        0.134 |        0.211
       0.055 |        0.128 |        0.183
       0.232 |        0.165 |        0.397
       0.072 |        0.137 |        0.209
       0.055 |        0.129 |        0.184
       0.054 |        0.130 |        0.184
       0.111 |        0.120 |        0.231
       0.071 |        0.142 |        0.214
       0.006 |        0.122 |        0.128
       0.055 |        0.126 |        0.181
       0.054 |        0.128 |        0.182
       0.054 |        0.123 |        0.177
       0.053 |        0.121 |        0.174
       0.053 |        0.128 |        0.182
       0.072 |        0.133 |        0.206
       0.054 |        0.136 |        0.190
       0.072 |        0.132 |        0.203
       0.054 |        0.127 |        0.182
       0.054 |        0.122 |        0.177
       0.071 |        0.138 |        0.209
       0.054 |        0.127 |        0.181
       0.071 |        0.138 |        0.210
       0.072 |        0.134 |        0.206
       0.072 |        0.145 |        0.217
       0.072 |        0.132 |        0.203
       0.054 |        0.132 |        0.187
       0.054 |        0.122 |        0.176
       0.054 |        0.124 |        0.178
       0.054 |        0.122 |        0.176
       0.002 |        0.122 |        0.124
       0.053 |        0.120 |        0.174
       0.072 |        0.149 |        0.221
       0.155 |        0.122 |        0.277
       0.288 |        0.138 |        0.427
       0.055 |        0.121 |        0.176
       0.054 |        0.125 |        0.178
       0.174 |        0.128 |        0.301
       0.087 |        0.123 |        0.210
       0.161 |        0.123 |        0.285
       0.074 |        0.139 |        0.213
       0.055 |        0.125 |        0.179
       0.054 |        0.136 |        0.190
       0.054 |        0.123 |        0.177
       0.053 |        0.124 |        0.177
       0.053 |        0.124 |        0.177
       0.072 |        0.140 |        0.212
       0.055 |        0.120 |        0.175
       0.054 |        0.132 |        0.186
       0.053 |        0.122 |        0.176
       0.053 |        0.126 |        0.179
       0.072 |        0.132 |        0.204
       0.055 |        0.126 |        0.181
       0.054 |        0.124 |        0.178
       0.053 |        0.124 |        0.178
       0.071 |        0.134 |        0.205
       0.159 |        0.126 |        0.285
       0.073 |        0.120 |        0.193
       0.037 |        0.127 |        0.165
       0.056 |        0.123 |        0.179
       0.054 |        0.128 |        0.182
       0.054 |        0.120 |        0.173
       0.054 |        0.121 |        0.175
       0.167 |        0.124 |        0.291
       0.054 |        0.124 |        0.178
       0.054 |        0.121 |        0.175
       0.092 |        0.121 |        0.213
       0.032 |        0.120 |        0.152
       0.054 |        0.122 |        0.176
       0.054 |        0.124 |        0.177
       0.077 |        0.137 |        0.214
       0.072 |        0.130 |        0.202
       0.073 |        0.137 |        0.209
       0.055 |        0.124 |        0.178
       0.071 |        0.143 |        0.214
       0.054 |        0.121 |        0.175
       0.053 |        0.126 |        0.179
       0.070 |        0.136 |        0.206
       0.148 |        0.125 |        0.273
       0.160 |        0.125 |        0.284
       0.072 |        0.134 |        0.206
       0.054 |        0.123 |        0.177
       0.071 |        0.136 |        0.208
       0.072 |        0.131 |        0.203
       0.054 |        0.135 |        0.189
       0.071 |        0.140 |        0.212
       0.055 |        0.124 |        0.178
       0.054 |        0.123 |        0.176
       0.054 |        0.125 |        0.179
       0.054 |        0.121 |        0.174
       0.054 |        0.131 |        0.184
       0.072 |        0.134 |        0.206
       0.055 |        0.124 |        0.179
       0.071 |        0.144 |        0.215
       0.012 |        0.129 |        0.141
       0.055 |        0.128 |        0.183
       0.071 |        0.140 |        0.211
       0.054 |        0.124 |        0.179
       0.070 |        0.140 |        0.210
       0.072 |        0.131 |        0.203
       0.054 |        0.133 |        0.187
       0.054 |        0.122 |        0.175
       0.053 |        0.127 |        0.180
       0.072 |        0.133 |        0.204
       0.018 |        0.124 |        0.142
       0.072 |        0.134 |        0.206
       0.054 |        0.130 |        0.185
       0.071 |        0.132 |        0.203
       0.072 |        0.138 |        0.210
       0.054 |        0.121 |        0.176
       0.071 |        0.134 |        0.205
       0.091 |        0.133 |        0.225
       0.055 |        0.123 |        0.178
       0.054 |        0.122 |        0.177
       0.054 |        0.123 |        0.177
       0.072 |        0.137 |        0.208
       0.055 |        0.130 |        0.185
       0.054 |        0.121 |        0.175
       0.071 |        0.136 |        0.208
       0.055 |        0.124 |        0.179
       0.071 |        0.137 |        0.208
       0.078 |        0.121 |        0.199
       0.072 |        0.139 |        0.211
       0.055 |        0.122 |        0.177
       0.017 |        0.126 |        0.143
       0.071 |        0.134 |        0.206
       0.055 |        0.129 |        0.184
       0.054 |        0.129 |        0.183
       0.071 |        0.137 |        0.208
       0.072 |        0.132 |        0.205
       0.056 |        0.125 |        0.181
       0.054 |        0.123 |        0.176
       0.138 |        0.133 |        0.271
       0.247 |        0.120 |        0.367
       0.072 |        0.135 |        0.207
       0.072 |        0.132 |        0.204
       0.022 |        0.124 |        0.146
       0.055 |        0.131 |        0.186
       0.054 |        0.122 |        0.175
       0.053 |        0.126 |        0.179
       0.053 |        0.124 |        0.178
       0.035 |        0.119 |        0.154
       0.053 |        0.125 |        0.178
       0.054 |        0.128 |        0.182
       0.053 |        0.124 |        0.177
       0.054 |        0.122 |        0.176
       0.053 |        0.122 |        0.176
       0.054 |        0.122 |        0.175
       0.143 |        0.126 |        0.269
       0.175 |        0.126 |        0.300
       0.054 |        0.122 |        0.176
       0.054 |        0.118 |        0.172
       0.053 |        0.126 |        0.179
       0.147 |        0.124 |        0.271
       0.188 |        0.120 |        0.308
       0.054 |        0.123 |        0.177
       0.053 |        0.122 |        0.175
       0.080 |        0.134 |        0.214
       0.072 |        0.140 |        0.213
       0.104 |        0.126 |        0.231
       0.055 |        0.128 |        0.182
       0.058 |        0.124 |        0.182
       0.153 |        0.123 |        0.275
       0.054 |        0.122 |        0.176
       0.071 |        0.139 |        0.210
       0.072 |        0.133 |        0.205
       0.072 |        0.133 |        0.205
       0.054 |        0.120 |        0.175
       0.071 |        0.134 |        0.205
       0.054 |        0.125 |        0.179
       0.071 |        0.137 |        0.208
       0.202 |        0.122 |        0.324
       0.261 |        0.124 |        0.385
       0.055 |        0.122 |        0.177
       0.070 |        0.148 |        0.218
       0.072 |        0.132 |        0.203
       0.054 |        0.124 |        0.179
       0.168 |        0.125 |        0.293
       0.061 |        0.123 |        0.184
       0.073 |        0.135 |        0.208
       0.054 |        0.135 |        0.189
       0.054 |        0.121 |        0.175
       0.054 |        0.125 |        0.179
       0.053 |        0.121 |        0.174
       0.038 |        0.124 |        0.162
       0.053 |        0.129 |        0.182
       0.053 |        0.120 |        0.174
       0.072 |        0.132 |        0.204
       0.055 |        0.130 |        0.184
       0.054 |        0.123 |        0.176
       0.054 |        0.371 |        0.425
       0.054 |        0.133 |        0.187
       0.094 |        0.124 |        0.218
       0.073 |        0.136 |        0.209
       0.071 |        0.126 |        0.197
       0.055 |        0.127 |        0.182
       0.072 |        0.136 |        0.208
       0.054 |        0.124 |        0.179
       0.053 |        0.131 |        0.184
       0.054 |        0.124 |        0.177
       0.164 |        0.124 |        0.288
       0.234 |        0.124 |        0.358
       0.274 |        0.122 |        0.396
       0.075 |        0.132 |        0.207
       0.023 |        0.124 |        0.148
       0.055 |        0.122 |        0.177
       0.202 |        0.122 |        0.324
       0.072 |        0.133 |        0.204
       0.055 |        0.126 |        0.180
       0.053 |        0.124 |        0.178
       0.054 |        0.140 |        0.195
       0.074 |        0.134 |        0.208
       0.067 |        0.123 |        0.190
       0.187 |        0.127 |        0.313
       0.170 |        0.138 |        0.308
       0.075 |        0.152 |        0.227
       0.234 |        0.159 |        0.393
       0.183 |        0.144 |        0.326
       0.072 |        0.136 |        0.208
       0.072 |        0.131 |        0.203
       0.055 |        0.125 |        0.180
       0.054 |        0.124 |        0.177
       0.054 |        0.122 |        0.176
       0.054 |        0.124 |        0.178
       0.053 |        0.122 |        0.175
       0.054 |        0.121 |        0.174
       0.072 |        0.134 |        0.206
       0.117 |        0.121 |        0.239
       0.055 |        0.124 |        0.179
       0.071 |        0.132 |        0.203
       0.072 |        0.133 |        0.205
       0.055 |        0.122 |        0.177
       0.146 |        0.123 |        0.269
       0.054 |        0.122 |        0.176
       0.053 |        0.122 |        0.176
       0.159 |        0.120 |        0.279
       0.053 |        0.122 |        0.176
       0.073 |        0.134 |        0.207
       0.073 |        0.133 |        0.205
       0.072 |        0.131 |        0.203
       0.121 |        0.132 |        0.253
       0.055 |        0.121 |        0.177
       0.114 |        0.121 |        0.235
       0.053 |        0.123 |        0.176
       0.047 |        0.127 |        0.174
       0.053 |        0.119 |        0.173
       0.073 |        0.134 |        0.207
       0.072 |        0.134 |        0.206
       0.054 |        0.124 |        0.179
       0.054 |        0.123 |        0.177
       0.044 |        0.119 |        0.163
       0.105 |        0.121 |        0.226
       0.054 |        0.122 |        0.176
       0.050 |        0.120 |        0.169
       0.053 |        0.124 |        0.177
       0.074 |        0.141 |        0.214
       0.072 |        0.135 |        0.207
       0.156 |        0.122 |        0.278
       0.113 |        0.121 |        0.234
       0.072 |        0.132 |        0.205
       0.055 |        0.124 |        0.178
       0.071 |        0.138 |        0.209
       0.055 |        0.124 |        0.179
       0.054 |        0.121 |        0.175
       0.054 |        0.124 |        0.177
       0.054 |        0.122 |        0.176
       0.072 |        0.132 |        0.203
       0.072 |        0.132 |        0.204
       0.054 |        0.122 |        0.177
       0.054 |        0.123 |        0.176
       0.054 |        0.121 |        0.175
       0.053 |        0.124 |        0.178
       0.137 |        0.121 |        0.258
       0.053 |        0.120 |        0.174
       0.072 |        0.133 |        0.204
       0.072 |        0.132 |        0.204
       0.072 |        0.135 |        0.206
       0.019 |        0.128 |        0.147
       0.159 |        0.122 |        0.281
       0.055 |        0.121 |        0.176
       0.072 |        0.132 |        0.204
       0.072 |        0.132 |        0.204
       0.063 |        0.126 |        0.189
       0.055 |        0.123 |        0.178
       0.145 |        0.124 |        0.269
       0.054 |        0.123 |        0.176
       0.199 |        0.121 |        0.319
       0.072 |        0.129 |        0.201
       0.072 |        0.135 |        0.207
       0.073 |        0.132 |        0.205
       0.025 |        0.124 |        0.149
       0.055 |        0.122 |        0.177
       0.071 |        0.131 |        0.202
       0.072 |        0.132 |        0.204
       0.037 |        0.123 |        0.160
       0.072 |        0.131 |        0.203
       0.054 |        0.124 |        0.179
       0.054 |        0.124 |        0.177
       0.138 |        0.121 |        0.260
       0.054 |        0.120 |        0.174
       0.065 |        0.124 |        0.189
       0.072 |        0.134 |        0.205
       0.072 |        0.134 |        0.206
       0.054 |        0.122 |        0.176
       0.071 |        0.135 |        0.206
       0.054 |        0.122 |        0.176
       0.183 |        0.123 |        0.306
       0.214 |        0.118 |        0.333
       0.072 |        0.133 |        0.205
       0.054 |        0.121 |        0.176
       0.054 |        0.123 |        0.177
       0.071 |        0.131 |        0.202
       0.121 |        0.132 |        0.253
       0.055 |        0.120 |        0.175
       0.071 |        0.133 |        0.205
       0.055 |        0.121 |        0.176
       0.071 |        0.132 |        0.203
       0.054 |        0.123 |        0.177
       0.054 |        0.122 |        0.176
       0.071 |        0.134 |        0.205
       0.055 |        0.127 |        0.182
       0.054 |        0.122 |        0.176
       0.053 |        0.128 |        0.181
       0.123 |        0.121 |        0.243
       0.133 |        0.122 |        0.255
       0.072 |        0.133 |        0.205
       0.056 |        0.123 |        0.179
       0.054 |        0.126 |        0.180
       0.053 |        0.122 |        0.175
       0.041 |        0.121 |        0.162
       0.117 |        0.122 |        0.239
       0.053 |        0.124 |        0.177
       0.073 |        0.134 |        0.207
       0.055 |        0.128 |        0.183
       0.071 |        0.135 |        0.206
       0.156 |        0.122 |        0.278
       0.055 |        0.131 |        0.185
       0.054 |        0.120 |        0.173
       0.071 |        0.157 |        0.229
       0.132 |        0.127 |        0.258
       0.054 |        0.125 |        0.179
       0.053 |        0.121 |        0.175
       0.054 |        0.129 |        0.183
       0.072 |        0.140 |        0.212
       0.055 |        0.126 |        0.180
       0.054 |        0.121 |        0.174
       0.025 |        0.121 |        0.145
       0.054 |        0.123 |        0.177
       0.054 |        0.123 |        0.177
       0.053 |        0.128 |        0.182
       0.073 |        0.137 |        0.210
       0.055 |        0.122 |        0.177
       0.071 |        0.135 |        0.207
       0.055 |        0.123 |        0.178
       0.123 |        0.129 |        0.252
       0.028 |        0.118 |        0.147
       0.055 |        0.124 |        0.179
       0.072 |        0.132 |        0.204
       0.055 |        0.136 |        0.190
       0.054 |        0.128 |        0.181
       0.077 |        0.139 |        0.216
       0.072 |        0.141 |        0.213
       0.072 |        0.137 |        0.209
       0.055 |        0.127 |        0.182
       0.052 |        0.129 |        0.181
       0.071 |        0.140 |        0.211
       0.072 |        0.140 |        0.212
       0.080 |        0.121 |        0.202
       0.055 |        0.125 |        0.179
       0.053 |        0.121 |        0.175
       0.071 |        0.143 |        0.215
       0.072 |        0.135 |        0.207
       0.054 |        0.128 |        0.183
       0.071 |        0.136 |        0.208
       0.054 |        0.129 |        0.183
       0.054 |        0.129 |        0.182
       0.054 |        0.125 |        0.179
       0.071 |        0.134 |        0.205
       0.126 |        0.126 |        0.253
       0.072 |        0.139 |        0.211
       0.054 |        0.131 |        0.185
       0.072 |        0.135 |        0.206
       0.055 |        0.127 |        0.182
       0.169 |        0.123 |        0.291
       0.128 |        0.123 |        0.251
       0.055 |        0.120 |        0.176
       0.072 |        0.139 |        0.211
       0.061 |        0.122 |        0.183
       0.057 |        0.126 |        0.183
       0.054 |        0.123 |        0.177
       0.053 |        0.131 |        0.185
       0.054 |        0.126 |        0.180
       0.055 |        0.123 |        0.178
       0.053 |        0.126 |        0.180
       0.054 |        0.123 |        0.177
       0.054 |        0.121 |        0.175
       0.023 |        0.126 |        0.149
       0.090 |        0.120 |        0.210
       0.184 |        0.123 |        0.307
       0.057 |        0.121 |        0.178
       0.053 |        0.122 |        0.176
       0.053 |        0.126 |        0.180
       0.053 |        0.123 |        0.176
       0.130 |        0.121 |        0.250
       0.080 |        0.142 |        0.222
       0.088 |        0.122 |        0.211
       0.055 |        0.126 |        0.181
       0.190 |        0.127 |        0.317
       0.072 |        0.138 |        0.210
       0.161 |        0.121 |        0.282
       0.055 |        0.126 |        0.182
       0.072 |        0.134 |        0.206
       0.180 |        0.151 |        0.331
       0.248 |        0.122 |        0.370
       0.056 |        0.126 |        0.182
       0.054 |        0.121 |        0.175
       0.054 |        0.124 |        0.178
       0.074 |        0.144 |        0.218
       0.055 |        0.125 |        0.180
       0.160 |        0.122 |        0.281
       0.056 |        0.147 |        0.203
       0.072 |        0.132 |        0.204
       0.055 |        0.128 |        0.183
       0.071 |        0.141 |        0.212
       0.021 |        0.133 |        0.154
       0.055 |        0.123 |        0.178
       0.054 |        0.130 |        0.184
       0.072 |        0.133 |        0.205
       0.072 |        0.143 |        0.215
       0.054 |        0.124 |        0.178
       0.054 |        0.131 |        0.185
       0.071 |        0.132 |        0.204
       0.116 |        0.131 |        0.246
       0.055 |        0.128 |        0.183
       0.054 |        0.129 |        0.182
       0.054 |        0.123 |        0.176
       0.072 |        0.137 |        0.208
       0.055 |        0.125 |        0.180
       0.071 |        0.139 |        0.210
       0.054 |        0.129 |        0.183
       0.054 |        0.128 |        0.181
       0.071 |        0.133 |        0.204
       0.131 |        0.132 |        0.262
       0.072 |        0.133 |        0.205
       0.072 |        0.145 |        0.217
       0.072 |        0.134 |        0.206
       0.055 |        0.127 |        0.182
       0.054 |        0.123 |        0.177
       0.053 |        0.124 |        0.178
       0.169 |        0.124 |        0.292
       0.054 |        0.124 |        0.178
       0.072 |        0.131 |        0.203
       0.055 |        0.129 |        0.183
       0.054 |        0.123 |        0.177
       0.048 |        0.128 |        0.176
       0.054 |        0.121 |        0.175
       0.072 |        0.138 |        0.210
       0.072 |        0.134 |        0.206
       0.054 |        0.132 |        0.186
       0.071 |        0.135 |        0.207
       0.072 |        0.148 |        0.220
       0.112 |        0.123 |        0.235
       0.072 |        0.137 |        0.209
       0.056 |        0.125 |        0.181
       0.054 |        0.126 |        0.180
       0.054 |        0.134 |        0.187
       0.071 |        0.135 |        0.206
       0.055 |        0.123 |        0.177
       0.054 |        0.127 |        0.180
       0.054 |        0.127 |        0.181
       0.073 |        0.133 |        0.206
       0.168 |        0.121 |        0.289
       0.073 |        0.140 |        0.213
